Leave_ID,Employee_ID,Leave_Date,Leave_Type,Leave_Days,Approval_Status
549,1187,2025-06-24,Sick Leave,3,Pending
550,1049,2025-07-09,Earned Leave,1,Approved
551,1498,2025-06-18,Earned Leave,1,Approved
552,1432,2025-06-23,Casual Leave,1,Approved
553,1144,2025-11-23,Casual Leave,1,Approved
554,1241,2025-04-19,,1,Approved
555,1462,2025-05-14,Casual Leave,1,Approved
556,1212,2025-06-15,Sick Leave,3,Approved
557,1141,2025-10-06,Earned Leave,1,Approved
558,1339,2025-05-22,Emergency Leave,1,Approved
559,1173,2025-02-25,Sick Leave,1,Approved
560,1276,2025-08-18,Emergency Leave,1,Rejected
561,1273,2025-07-18,Earned Leave,1,Approved
562,1346,2025-06-22,Casual Leave,1,Approved
563,1257,2025-08-19,Earned Leave,2,Rejected
564,1404,2025-08-07,Sick Leave,1,Approved
565,1486,2025-01-26,Sick Leave,1,Approved
566,1247,2025-01-04,Casual Leave,2,Approved
567,1259,2025-12-14,Emergency Leave,1,Approved
568,1045,2025-11-10,Emergency Leave,1,Approved
569,1493,2025-02-06,Emergency Leave,1,Approved
570,1077,2025-01-05,Casual Leave,1,Approved
571,1302,2025-08-04,Sick Leave,2,Rejected
572,1419,2025-01-05,Sick Leave,1,Approved
573,1404,2025-03-15,Sick Leave,1,Approved
574,1423,2025-06-07,Emergency Leave,1,Rejected
575,1085,2025-05-18,Emergency Leave,1,Rejected
576,1039,2025-10-28,Casual Leave,1,Approved
577,1118,2025-11-26,Earned Leave,2,Approved
578,1262,2025-06-26,Earned Leave,1,Approved
579,1457,2025-10-25,Earned Leave,1,Approved
580,1019,2025-12-16,Casual Leave,1,Pending
581,1079,2025-07-29,Earned Leave,2,Approved
582,1170,2025-02-26,Casual Leave,2,Approved
583,1448,2025-04-14,Casual Leave,1,Approved
584,1024,2025-11-04,Earned Leave,1,Approved
585,1258,2025-02-28,Earned Leave,1,Rejected
586,1276,2025-02-18,Casual Leave,1,Approved
587,1378,2025-02-10,Emergency Leave,1,Approved
588,1189,2025-03-24,Emergency Leave,1,Rejected
589,1222,2025-11-06,Sick Leave,1,Rejected
590,1055,2025-11-27,Earned Leave,1,Approved
591,1254,2025-02-11,Sick Leave,1,Approved
592,1278,2025-07-14,Sick Leave,1,Approved
593,1289,2025-02-26,Emergency Leave,1,Approved
594,1463,2025-08-17,Emergency Leave,1,Approved
595,1459,2025-03-17,Emergency Leave,1,Approved
596,1061,2025-03-29,Earned Leave,1,Approved
597,1091,2025-01-03,Earned Leave,1,Approved
598,1299,2025-08-24,Sick Leave,1,Approved
599,1200,2025-04-24,Earned Leave,1,Approved
600,1348,2025-07-17,Sick Leave,2,Approved
601,1077,2025-11-03,Sick Leave,1,Pending
602,1160,2025-02-12,Earned Leave,1,Approved
603,1260,2025-12-10,Sick Leave,1,Approved
604,1060,2025-03-04,Casual Leave,1,Approved
605,1061,2025-12-01,Casual Leave,1,Approved
606,1417,2025-05-16,Sick Leave,1,Approved
607,1178,2025-11-04,Sick Leave,1,Approved
608,1120,2025-08-20,Sick Leave,1,Approved
609,1260,2025-10-17,Casual Leave,1,Approved
610,1273,2025-08-29,Sick Leave,1,Approved
611,1061,2025-10-16,Sick Leave,3,Approved
612,1145,2025-02-18,Casual Leave,1,Approved
613,1201,2025-04-18,Sick Leave,1,Rejected
614,1311,2025-08-06,Casual Leave,1,Approved
615,1477,2025-11-06,Casual Leave,1,Approved
616,1391,2025-10-24,Earned Leave,1,Pending
617,1093,2025-03-05,Emergency Leave,1,Approved
618,1248,2025-08-30,Earned Leave,1,Approved
619,1068,2025-06-28,,1,Approved
620,1288,2025-02-28,Emergency Leave,1,Approved
621,1379,2025-12-20,Earned Leave,3,Approved
622,1299,2025-03-06,Emergency Leave,2,Rejected
623,1313,2025-06-21,Earned Leave,1,Approved
624,1058,2025-01-27,Earned Leave,1,Approved
625,1324,2025-02-01,Emergency Leave,1,Approved
626,1268,2025-01-04,Sick Leave,1,Approved
627,1068,2025-08-13,Earned Leave,1,Approved
628,1363,2025-10-16,Emergency Leave,1,Approved
629,1296,2025-08-31,Earned Leave,1,Approved
630,1266,2025-10-07,Emergency Leave,1,Approved
631,1366,2025-07-21,Earned Leave,1,Approved
632,1161,2025-07-14,Casual Leave,1,Approved
633,1191,2025-04-26,Earned Leave,1,Approved
634,1060,2025-04-01,Casual Leave,1,Approved
635,1419,2025-04-13,Casual Leave,1,Approved
636,1236,2025-04-16,Casual Leave,2,Rejected
637,1054,2025-03-15,Casual Leave,1,Approved
638,1340,2025-12-09,Sick Leave,1,Approved
639,1024,2025-03-26,Casual Leave,1,Approved
640,1268,2025-08-06,Sick Leave,1,Rejected
641,1326,2025-09-18,Casual Leave,1,Approved
642,1219,2025-10-04,Casual Leave,1,Approved
643,1457,2025-04-25,Casual Leave,1,Approved
644,1194,2025-08-16,Emergency Leave,2,Pending
645,1292,2025-09-03,Emergency Leave,2,Rejected
646,1008,2025-07-11,Sick Leave,2,Approved
647,1347,2025-04-07,Casual Leave,2,Approved
648,1336,2025-04-30,Emergency Leave,2,Approved
649,1073,2025-09-04,Earned Leave,1,Pending
650,1068,2025-05-05,Emergency Leave,1,Approved
651,1403,2025-09-04,Sick Leave,1,Approved
652,1425,2025-01-20,Sick Leave,1,Approved
653,1010,2025-05-25,Emergency Leave,1,Rejected
654,1307,2025-03-29,Emergency Leave,1,Pending
655,1003,2025-09-13,Earned Leave,1,Approved
656,1489,2025-05-08,Earned Leave,1,Approved
657,1198,2025-04-17,Earned Leave,2,Approved
658,1472,2025-05-24,Earned Leave,1,Rejected
659,1340,2025-12-08,Casual Leave,1,Approved
660,1136,2025-06-30,Sick Leave,1,Pending
661,1259,2025-03-09,Casual Leave,2,Rejected
662,1401,2025-03-09,Casual Leave,1,Rejected
663,1490,2025-11-20,Sick Leave,2,Rejected
664,1137,2025-09-27,Earned Leave,1,Approved
665,1346,2025-02-24,Emergency Leave,1,Approved
666,1265,2025-06-27,Emergency Leave,1,Rejected
667,1216,2025-05-12,Sick Leave,1,Approved
668,1274,2025-05-24,Earned Leave,2,Pending
669,1439,2025-12-28,Earned Leave,1,Approved
670,1086,2025-11-13,Sick Leave,1,Approved
671,1324,2025-11-18,Earned Leave,1,Approved
672,1054,2025-07-24,Casual Leave,1,Approved
673,1082,2025-12-12,Emergency Leave,1,Approved
674,1285,2025-08-28,Earned Leave,2,Approved
675,1110,2025-08-22,Sick Leave,1,Approved
676,1482,2025-05-02,Earned Leave,1,Rejected
677,1282,2025-05-02,Sick Leave,1,Approved
678,1264,2025-03-05,Casual Leave,1,Approved
679,1239,2025-06-17,Sick Leave,1,Approved
680,1426,2025-12-10,Sick Leave,1,Approved
681,1295,2025-02-11,Earned Leave,1,Approved
682,1139,2025-08-09,Earned Leave,1,Approved
683,1078,2025-01-26,Casual Leave,1,Approved
684,1360,2025-02-07,Sick Leave,1,Rejected
685,1470,2025-09-18,Sick Leave,1,Approved
686,1443,2025-04-03,Earned Leave,1,Approved
687,1248,2025-05-06,Sick Leave,2,Approved
688,1142,2025-09-25,Emergency Leave,2,Approved
689,1084,2025-06-27,Earned Leave,1,Approved
690,1247,2025-04-26,Casual Leave,1,Rejected
691,1447,2025-08-11,Emergency Leave,1,Approved
692,1329,2025-11-14,Casual Leave,1,Rejected
693,1051,2025-06-26,Earned Leave,1,Approved
694,1383,2025-10-17,Earned Leave,1,Approved
695,1285,2025-05-29,Emergency Leave,2,Approved
696,1178,2025-11-10,Casual Leave,1,Approved
697,1002,2025-02-15,Earned Leave,1,Approved
698,1468,2025-08-30,Emergency Leave,2,Approved
699,1197,2025-09-24,Sick Leave,2,Approved
700,1451,2025-09-29,Casual Leave,1,Rejected
701,1442,2025-11-14,Emergency Leave,2,Pending
702,1027,2025-06-29,Sick Leave,1,Approved
703,1073,2025-09-03,Sick Leave,2,Approved
704,1105,2025-01-12,Sick Leave,2,Approved
705,1431,2025-05-19,Sick Leave,1,Approved
706,1412,2025-09-07,Sick Leave,3,Approved
707,1280,2025-02-11,Emergency Leave,1,Approved
708,1130,2025-06-30,Emergency Leave,1,Approved
709,1113,2025-08-16,Casual Leave,1,Approved
710,1339,2025-01-20,Casual Leave,1,Approved
711,1142,2025-01-18,Emergency Leave,1,Approved
712,1374,2025-05-03,Emergency Leave,3,Rejected
713,1261,2025-11-08,Sick Leave,2,Approved
714,1049,2025-03-21,Sick Leave,1,Approved
715,1481,2025-06-16,Earned Leave,3,Approved
716,1076,2025-12-03,,1,Approved
717,1050,2025-05-22,Earned Leave,1,Approved
718,1099,2025-04-18,Casual Leave,1,Rejected
719,1203,2025-11-26,Earned Leave,1,Approved
720,1151,2025-10-02,Casual Leave,1,Rejected
721,1044,2025-05-28,Sick Leave,1,Approved
722,1448,2025-10-26,Emergency Leave,1,Approved
723,1136,2025-04-09,Earned Leave,1,Approved
724,1409,2025-12-31,Casual Leave,1,Approved
725,1021,2025-03-21,Sick Leave,1,Approved
726,1043,2025-10-08,Sick Leave,1,Approved
727,1459,2025-02-05,Earned Leave,1,Approved
728,1453,2025-02-19,Casual Leave,1,Pending
729,1134,2025-07-27,Sick Leave,1,Rejected
730,1464,2025-05-01,Emergency Leave,1,Rejected
731,1305,2025-05-10,Emergency Leave,1,Approved
732,1068,2025-11-28,Sick Leave,1,Rejected
733,1235,2025-08-30,Emergency Leave,1,Approved
734,1042,2025-11-02,Sick Leave,1,Rejected
735,1209,2025-11-11,Sick Leave,1,Approved
736,1155,2025-06-20,Sick Leave,1,Approved
737,1427,2025-12-28,Sick Leave,1,Approved
738,1243,2025-05-12,Earned Leave,1,Rejected
739,1269,2025-11-20,Emergency Leave,2,Pending
740,1400,2025-10-27,Earned Leave,2,Approved
741,1267,2025-11-13,Emergency Leave,2,Approved
742,1140,2025-02-12,Casual Leave,1,Approved
743,1324,2025-03-10,Casual Leave,1,Approved
744,1343,2025-04-02,Sick Leave,1,Approved
745,1494,2025-02-27,Emergency Leave,1,Approved
746,1141,2025-12-11,Casual Leave,1,Approved
747,1014,2025-03-04,Sick Leave,1,Approved
748,1163,2025-04-02,Emergency Leave,1,Rejected
749,1016,2025-11-21,Emergency Leave,1,Approved
750,1203,2025-03-29,Sick Leave,1,Approved
751,1151,2025-02-01,Emergency Leave,2,Approved
752,1313,2025-09-19,Emergency Leave,1,Approved
753,1037,2025-02-27,Emergency Leave,1,Rejected
754,1037,2025-05-08,Sick Leave,2,Rejected
755,1098,2025-01-24,Emergency Leave,2,Approved
756,1417,2025-10-10,Emergency Leave,1,Pending
757,1183,2025-10-11,Emergency Leave,1,Pending
758,1125,2025-02-18,Earned Leave,1,Approved
759,1271,2025-02-28,Emergency Leave,1,Approved
760,1441,2025-02-22,Earned Leave,1,Rejected
761,1104,2025-02-14,Casual Leave,3,Approved
762,1253,2025-01-08,Casual Leave,1,Pending
763,1239,2025-01-26,Earned Leave,3,Pending
764,1073,2025-11-16,Earned Leave,1,Approved
765,1059,2025-07-12,Casual Leave,2,Rejected
766,1248,2025-11-02,Casual Leave,2,Approved
767,1096,2025-04-07,Earned Leave,1,Approved
768,1387,2025-03-15,Sick Leave,1,Approved
769,1070,2025-11-19,Emergency Leave,1,Approved
770,1100,2025-03-01,Casual Leave,2,Approved
771,1219,2025-11-02,Emergency Leave,1,Approved
772,1384,2025-03-06,Casual Leave,1,Approved
773,1026,2025-09-09,Casual Leave,1,Pending
774,1423,2025-04-02,Emergency Leave,2,Approved
775,1138,2025-08-05,Earned Leave,1,Approved
776,1296,2025-03-18,Sick Leave,1,Approved
777,1482,2025-03-16,Emergency Leave,1,Approved
778,1397,2025-09-14,Emergency Leave,1,Pending
779,1262,2025-06-07,Casual Leave,2,Approved
780,1277,2025-07-19,Earned Leave,1,Approved
781,1002,2025-09-17,Emergency Leave,2,Approved
782,1032,2025-03-31,Casual Leave,2,Approved
783,1445,2025-07-15,Earned Leave,1,Approved
784,1378,2025-01-18,Casual Leave,2,Pending
785,1277,2025-06-09,Sick Leave,1,Approved
786,1288,2025-09-24,Casual Leave,3,Approved
787,1316,2025-06-03,Emergency Leave,1,Rejected
788,1058,2025-07-08,Earned Leave,1,Approved
789,1359,2025-04-04,Earned Leave,1,Approved
790,1443,2025-05-29,Earned Leave,1,Approved
791,1037,2025-06-12,Emergency Leave,1,Approved
792,1087,2025-12-30,Sick Leave,3,Approved
793,1093,2025-02-25,Casual Leave,1,Pending
794,1150,2025-06-14,Emergency Leave,1,Approved
795,1464,2025-12-24,Sick Leave,1,Approved
796,1104,2025-05-18,Sick Leave,1,Approved
797,1240,2025-02-11,Casual Leave,1,Approved
798,1426,2025-05-08,Casual Leave,1,Approved
799,1431,2025-09-28,Casual Leave,1,Rejected
800,1326,2025-10-13,Earned Leave,1,Pending
801,1031,2025-11-18,Earned Leave,2,Approved
802,1216,2025-08-19,Emergency Leave,1,Approved
803,1091,2025-11-22,Sick Leave,1,Approved
804,1023,2025-05-25,Sick Leave,1,Approved
805,1450,2025-07-13,Sick Leave,1,Approved
806,1327,2025-11-16,Emergency Leave,1,Approved
807,1332,2025-06-24,Sick Leave,2,Approved
808,1098,2025-01-23,Casual Leave,1,Approved
809,1055,2025-05-01,Emergency Leave,1,Approved
810,1065,2025-04-09,Casual Leave,2,Approved
811,1077,2025-10-30,Emergency Leave,1,Approved
812,1214,2025-02-06,Emergency Leave,1,Approved
813,1109,2025-06-25,Casual Leave,1,Rejected
814,1215,2025-03-19,Earned Leave,1,Approved
815,1490,2025-03-25,Earned Leave,1,Approved
816,1494,2025-08-25,Casual Leave,1,Approved
817,1475,2025-08-28,Earned Leave,1,Approved
818,1152,2025-01-29,Sick Leave,1,Approved
819,1121,2025-09-21,Emergency Leave,1,Approved
820,1499,2025-03-27,Earned Leave,1,Approved
821,1079,2025-01-30,Sick Leave,1,Approved
822,1399,2025-02-04,Emergency Leave,1,Approved
823,1188,2025-03-29,Emergency Leave,1,Rejected
824,1401,2025-04-26,Emergency Leave,2,Rejected
825,1320,2025-06-10,Sick Leave,1,Approved
826,1140,2025-11-23,Casual Leave,2,Approved
827,1385,2025-04-23,Sick Leave,1,Approved
828,1386,2025-07-03,Sick Leave,2,Rejected
829,1207,2025-05-07,Casual Leave,1,Rejected
830,1314,2025-12-22,Sick Leave,1,Approved
831,1284,2025-12-27,Casual Leave,1,Approved
832,1204,2025-01-03,Sick Leave,1,Approved
833,1035,2025-08-01,Casual Leave,1,Approved
834,1085,2025-07-19,Earned Leave,1,Approved
835,1326,2025-04-26,Earned Leave,1,Rejected
836,1083,2025-09-24,Emergency Leave,1,Pending
837,1176,2025-07-29,Sick Leave,1,Approved
838,1214,2025-04-24,Earned Leave,2,Approved
839,1308,2025-06-22,Earned Leave,1,Approved
840,1078,2025-12-15,Emergency Leave,2,Rejected
841,1103,2025-07-24,Casual Leave,1,Approved
842,1044,2025-09-19,Earned Leave,1,Approved
843,1090,2025-03-29,Sick Leave,1,Approved
844,1357,2025-07-16,Earned Leave,1,Rejected
845,1326,2025-09-07,Sick Leave,2,Approved
846,1056,2025-03-03,Sick Leave,1,Approved
847,1380,2025-01-31,Sick Leave,1,Approved
848,1337,2025-03-02,Emergency Leave,1,Approved
849,1300,2025-02-13,Casual Leave,1,Approved
850,1089,2025-06-28,Casual Leave,1,Approved
851,1197,2025-08-18,Emergency Leave,1,Approved
852,1167,2025-11-08,Emergency Leave,1,Approved
853,1119,2025-12-15,Casual Leave,1,Approved
854,1271,2025-01-05,,1,Approved
855,1225,2025-07-01,Emergency Leave,1,Approved
856,1358,2025-09-07,Sick Leave,2,Approved
857,1280,2025-03-28,Earned Leave,1,Approved
858,1332,2025-08-22,Earned Leave,2,Approved
859,1398,2025-03-18,Emergency Leave,1,Approved
860,1439,2025-05-10,Casual Leave,1,Approved
861,1309,2025-09-29,Sick Leave,2,Approved
862,1373,2025-09-28,Sick Leave,1,Pending
863,1197,2025-01-23,Casual Leave,1,Rejected
864,1276,2025-12-10,Emergency Leave,1,Pending
865,1242,2025-03-05,Sick Leave,1,Approved
866,1447,2025-12-26,Casual Leave,1,Approved
867,1285,2025-12-16,Emergency Leave,1,Approved
868,1037,2025-04-13,Sick Leave,1,Rejected
869,1029,2025-09-23,Earned Leave,2,Pending
870,1355,2025-04-15,Emergency Leave,3,Approved
871,1043,2025-03-09,Casual Leave,1,Approved
872,1401,2025-02-09,Casual Leave,1,Pending
873,1216,2025-12-05,Emergency Leave,1,Approved
874,1277,2025-09-11,Emergency Leave,1,Rejected
875,1362,2025-04-27,Casual Leave,2,Approved
876,1430,2025-11-13,Earned Leave,1,Approved
877,1225,2025-02-12,Sick Leave,3,Approved
878,1101,2025-06-13,Casual Leave,1,Approved
879,1262,2025-02-09,Earned Leave,1,Approved
880,1214,2025-10-06,Casual Leave,1,Approved
881,1177,2025-09-30,Casual Leave,2,Approved
882,1442,2025-11-17,Emergency Leave,1,Approved
883,1371,2025-11-06,Emergency Leave,1,Approved
884,1172,2025-07-10,Emergency Leave,1,Approved
885,1069,2025-01-31,Sick Leave,1,Approved
886,1292,2025-04-06,Sick Leave,1,Approved
887,1390,2025-08-13,Earned Leave,1,Approved
888,1473,2025-06-19,Casual Leave,1,Rejected
889,1216,2025-11-10,Emergency Leave,1,Approved
890,1056,2025-06-24,Sick Leave,1,Approved
891,1153,2025-07-20,Earned Leave,1,Approved
892,1360,2025-11-28,Sick Leave,1,Approved
893,1244,2025-04-17,Emergency Leave,1,Approved
894,1171,2025-10-24,Sick Leave,1,Approved
895,1293,2025-08-18,Casual Leave,2,Approved
896,1377,2025-12-21,Emergency Leave,1,Approved
897,1099,2025-06-16,Casual Leave,1,Approved
898,1019,2025-02-10,Sick Leave,3,Approved
899,1117,2025-09-01,Earned Leave,1,Approved
900,1155,2025-09-20,Earned Leave,1,Approved
901,1166,2025-09-19,Earned Leave,1,Pending
902,1232,2025-11-28,Earned Leave,2,Approved
903,1025,2025-02-25,Casual Leave,1,Approved
904,1161,2025-06-25,Emergency Leave,1,Approved
905,1103,2025-09-02,Casual Leave,1,Approved
906,1499,2025-05-15,Earned Leave,1,Approved
907,1253,2025-07-29,Casual Leave,1,Approved
908,1191,2025-04-12,Earned Leave,1,Rejected
909,1074,2025-01-10,Emergency Leave,1,Approved
910,1041,2025-09-21,Emergency Leave,1,Approved
911,1060,2025-06-29,Casual Leave,3,Pending
912,1140,2025-07-26,Emergency Leave,1,Approved
913,1480,2025-09-03,Casual Leave,1,Approved
914,1450,2025-03-27,Sick Leave,1,Approved
915,1267,2025-04-12,Casual Leave,1,Pending
916,1138,2025-01-23,Emergency Leave,1,Approved
917,1453,2025-10-03,Sick Leave,2,Rejected
918,1329,2025-03-06,Casual Leave,1,Approved
919,1360,2025-09-04,Casual Leave,1,Approved
920,1187,2025-03-29,Earned Leave,2,Approved
921,1102,2025-10-19,Casual Leave,1,Approved
922,1210,2025-09-23,Earned Leave,2,Approved
923,1005,2025-03-24,Casual Leave,1,Approved
924,1285,2025-10-18,Casual Leave,1,Approved
925,1401,2025-04-02,Emergency Leave,1,Rejected
926,1480,2025-11-28,Emergency Leave,2,Approved
927,1090,2025-07-16,Earned Leave,2,Approved
928,1186,2025-04-01,Casual Leave,3,Approved
929,1007,2025-07-29,Casual Leave,1,Approved
930,1400,2025-10-08,Sick Leave,2,Pending
931,1479,2025-04-26,Earned Leave,1,Approved
932,1305,2025-07-25,Earned Leave,1,Approved
933,1256,2025-07-28,Earned Leave,1,Approved
934,1235,2025-07-17,Casual Leave,1,Pending
935,1063,2025-03-04,Emergency Leave,2,Approved
936,1034,2025-07-07,Earned Leave,2,Rejected
937,1030,2025-04-20,Casual Leave,2,Approved
938,1177,2025-07-13,Sick Leave,1,Rejected
939,1042,2025-07-25,Casual Leave,3,Approved
940,1045,2025-01-10,Emergency Leave,1,Approved
941,1434,2025-08-30,Emergency Leave,3,Approved
942,1408,2025-04-07,Casual Leave,1,Pending
943,1270,2025-12-24,Emergency Leave,2,Rejected
944,1131,2025-07-19,Sick Leave,1,Approved
945,1354,2025-11-13,Sick Leave,1,Rejected
946,1205,2025-06-15,Earned Leave,1,Approved
947,1166,2025-11-02,Sick Leave,2,Approved
948,1377,2025-06-20,Emergency Leave,1,Approved
949,1292,2025-05-30,Emergency Leave,1,Rejected
950,1315,2025-11-23,Casual Leave,1,Approved
951,1178,2025-01-23,Emergency Leave,1,Approved
952,1140,2025-03-09,Casual Leave,1,Approved
953,1236,2025-06-03,Earned Leave,1,Pending
954,1138,2025-02-13,Earned Leave,1,Approved
955,1341,2025-12-12,Sick Leave,3,Approved
956,1113,2025-01-18,Casual Leave,1,Pending
957,1462,2025-07-25,Sick Leave,2,Rejected
958,1422,2025-03-16,Casual Leave,1,Approved
959,1261,2025-05-12,Sick Leave,1,Pending
960,1044,2025-11-22,Casual Leave,3,Approved
961,1400,2025-06-15,Earned Leave,2,Approved
962,1187,2025-03-19,Casual Leave,1,Approved
963,1245,2025-07-15,Sick Leave,1,Approved
964,1238,2025-11-25,Emergency Leave,1,Approved
965,1219,2025-06-02,Emergency Leave,1,Approved
966,1229,2025-08-27,Emergency Leave,1,Approved
967,1343,2025-06-30,,1,Approved
968,1458,2025-08-13,Casual Leave,2,Approved
969,1026,2025-06-26,Emergency Leave,1,Approved
970,1062,2025-01-23,Sick Leave,1,Approved
971,1059,2025-05-23,Casual Leave,1,Approved
972,1211,2025-09-20,Sick Leave,2,Approved
973,1270,2025-11-27,Emergency Leave,1,Approved
974,1236,2025-01-07,Sick Leave,2,Rejected
975,1364,2025-10-02,Sick Leave,1,Approved
976,1417,2025-01-21,Earned Leave,1,Approved
977,1498,2025-01-06,Earned Leave,1,Approved
978,1113,2025-12-03,Casual Leave,2,Approved
979,1461,2025-10-25,Casual Leave,2,Approved
980,1298,2025-01-15,Sick Leave,1,Rejected
981,1115,2025-08-19,Casual Leave,1,Pending
982,1098,2025-08-01,Casual Leave,1,Approved
983,1159,2025-03-05,Casual Leave,1,Approved
984,1418,2025-12-25,Casual Leave,2,Approved
985,1325,2025-08-07,Casual Leave,1,Approved
986,1079,2025-02-06,Emergency Leave,2,Approved
987,1362,2025-12-19,Casual Leave,1,Approved
988,1413,2025-01-05,Sick Leave,1,Rejected
989,1302,2025-09-13,Emergency Leave,1,Rejected
990,1052,2025-01-17,Sick Leave,2,Approved
991,1021,2025-11-12,Casual Leave,1,Approved
992,1041,2025-11-12,Sick Leave,2,Approved
993,1212,2025-03-14,Sick Leave,1,Approved
994,1465,2025-05-16,Earned Leave,1,Approved
995,1183,2025-11-16,Emergency Leave,1,Approved
996,1215,2025-08-30,Casual Leave,1,Approved
997,1244,2025-04-03,Casual Leave,2,Approved
998,1419,2025-03-12,Casual Leave,1,Rejected
999,1161,2025-08-27,Sick Leave,1,Approved
1000,1125,2025-04-04,Casual Leave,1,Rejected
1001,1332,2025-05-18,Casual Leave,1,Approved
1002,1360,2025-04-15,Earned Leave,1,Approved
1003,1389,2025-10-20,Sick Leave,2,Approved
1004,1453,2025-04-03,Earned Leave,1,Approved
1005,1083,2025-06-28,Casual Leave,1,Rejected
1006,1113,2025-01-13,Emergency Leave,1,Approved
1007,1374,2025-02-13,Sick Leave,1,Pending
1008,1460,2025-08-13,Earned Leave,1,Approved
1009,1243,2025-07-15,Earned Leave,2,Approved
1010,1450,2025-08-16,Earned Leave,2,Approved
1011,1291,2025-06-12,Casual Leave,1,Pending
1012,1399,2025-01-09,Emergency Leave,1,Approved
1013,1395,2025-05-21,Casual Leave,1,Approved
1014,1325,2025-07-04,Sick Leave,1,Rejected
1015,1224,2025-02-16,Casual Leave,1,Approved
1016,1412,2025-12-19,Casual Leave,1,Approved
1017,1393,2025-06-13,Casual Leave,1,Approved
1018,1309,2025-12-29,Emergency Leave,1,Rejected
1019,1218,2025-03-05,Earned Leave,1,Approved
1020,1347,2025-10-31,Earned Leave,2,Rejected
1021,1119,2025-10-31,Sick Leave,2,Approved
