Attendance_ID,Employee_ID,Date,Status,Working_Hours,Overtime_Hours
601,1003,2025-02-11,Present,9.1,0.0
602,1003,2025-01-14,WFH,7.7,2.2
603,1003,2025-02-12,Present,8.8,1.4
604,1003,2025-02-24,Present,7.2,0.2
605,1003,2025-03-07,Present,7.7,2.2
606,1003,2025-05-27,WFH,7.9,1.7
607,1003,2025-05-14,Absent,0.0,0.0
608,1003,2025-04-08,Present,9.2,0.1
609,1003,2025-06-19,Present,8.0,0.0
610,1003,2025-12-26,Present,8.1,0.0
611,1003,2025-11-25,Present,7.7,1.5
612,1003,2025-12-22,Present,7.4,0.0
613,1003,2025-11-04,Present,8.5,0.0
614,1003,2025-10-22,Leave,0.0,0.0
615,1003,2025-02-17,Present,8.5,0.0
616,1003,2025-11-07,Present,8.0,2.6
617,1003,2025-09-12,Present,7.0,1.9
618,1003,2025-05-26,Present,7.9,2.1
619,1003,2025-04-22,WFH,8.1,1.7
620,1003,2025-08-14,Present,8.5,0.8
621,1003,2025-10-20,Absent,0.0,0.0
622,1003,2025-02-27,Leave,0.0,0.0
623,1003,2025-06-30,Present,8.2,1.2
624,1003,2025-04-11,Present,7.2,0.7
625,1003,2025-09-11,Leave,0.0,0.0
626,1003,2025-01-22,Present,7.2,0.0
627,1003,2025-12-03,Leave,0.0,0.0
628,1003,2025-07-30,Present,9.1,2.1
629,1003,2025-07-24,Present,7.1,0.8
630,1003,2025-07-21,Present,8.2,1.3
631,1004,2025-02-14,Present,7.6,1.3
632,1004,2025-04-14,Present,8.8,0.4
633,1004,2025-10-20,Present,8.9,0.0
634,1004,2025-05-29,Leave,0.0,0.0
635,1004,2025-12-16,Leave,0.0,0.0
636,1004,2025-01-15,Present,8.1,0.8
637,1004,2025-01-10,Present,8.8,0.0
638,1004,2025-01-22,Present,7.2,0.0
639,1004,2025-02-20,Present,7.0,0.0
640,1004,2025-01-03,Present,8.6,1.3
641,1004,2025-07-04,WFH,8.9,0.2
642,1004,2025-12-31,Leave,0.0,0.0
643,1004,2025-08-25,Present,7.3,0.3
644,1004,2025-09-18,Leave,0.0,0.0
645,1004,2025-03-26,Absent,0.0,0.0
646,1004,2025-06-16,WFH,9.3,1.0
647,1004,2025-12-08,Present,8.1,0.0
648,1004,2025-10-29,Present,8.1,0.9
649,1004,2025-01-17,Present,7.4,0.0
650,1004,2025-06-04,Present,8.8,0.4
651,1004,2025-08-22,Present,7.7,0.7
652,1004,2025-10-01,WFH,7.3,0.4
653,1004,2025-12-23,Present,8.4,1.0
654,1004,2025-02-05,Present,8.1,0.3
655,1004,2025-10-13,Present,7.8,0.0
656,1004,2025-11-26,Leave,0.0,0.0
657,1004,2025-05-07,Present,8.1,0.8
658,1004,2025-05-26,Present,7.7,0.2
659,1004,2025-10-16,Absent,0.0,0.0
660,1004,2025-04-17,Present,9.1,0.0
661,1004,2025-05-28,Present,8.1,0.8
662,1004,2025-06-20,WFH,7.6,1.0
663,1004,2025-04-28,Present,8.3,0.0
664,1004,2025-06-24,Present,7.7,0.7
665,1004,2025-04-08,Present,8.9,1.6
666,1004,2025-03-14,Present,7.8,0.0
667,1004,2025-07-17,Present,9.2,1.4
668,1004,2025-07-21,Present,8.0,1.3
669,1004,2025-11-25,Present,9.3,0.0
670,1004,2025-12-19,Leave,0.0,0.0
671,1004,2025-06-18,Present,8.1,2.3
672,1004,2025-08-18,Present,8.6,0.6
673,1004,2025-10-09,WFH,7.2,0.3
674,1004,2025-12-03,Present,7.1,0.0
675,1004,2025-10-07,Present,8.7,0.8
676,1004,2025-07-30,Present,7.6,1.8
677,1004,2025-08-21,Present,8.9,0.0
678,1004,2025-12-30,Present,7.2,1.2
679,1004,2025-12-25,Present,9.1,0.7
680,1004,2025-05-21,Absent,0.0,0.0
681,1004,2025-09-15,WFH,7.7,1.9
682,1004,2025-10-17,Present,9.3,1.4
683,1004,2025-06-09,WFH,8.7,0.5
684,1004,2025-07-01,Absent,0.0,0.0
685,1004,2025-12-01,Present,8.7,0.5
686,1004,2025-05-27,Present,8.7,0.7
687,1004,2025-03-07,Present,7.0,1.2
688,1004,2025-09-09,WFH,9.5,0.1
689,1004,2025-02-12,Present,9.2,0.8
690,1004,2025-01-30,Present,7.3,2.5
691,1004,2025-08-08,WFH,7.9,2.7
692,1004,2025-10-10,Present,7.6,0.2
693,1004,2025-11-05,Present,7.1,0.9
694,1004,2025-08-19,Present,8.6,2.6
695,1004,2025-11-14,Present,8.5,1.9
696,1004,2025-09-12,Present,9.2,1.6
697,1004,2025-03-31,Present,8.0,0.7
698,1004,2025-05-05,Present,8.3,1.4
699,1004,2025-01-06,Present,7.5,0.7
700,1004,2025-06-23,Present,9.1,1.3
701,1004,2025-10-23,Present,8.7,1.1
702,1004,2025-09-10,Present,8.7,1.5
703,1004,2025-06-03,Present,8.9,0.1
704,1004,2025-07-07,Present,7.9,1.0
705,1004,2025-05-23,Present,8.5,1.9
706,1004,2025-10-31,Present,8.7,0.1
707,1004,2025-08-12,Absent,0.0,0.0
708,1004,2025-08-14,Present,8.2,0.7
709,1004,2025-02-21,Present,8.1,1.0
710,1004,2025-05-06,Present,9.4,1.4
711,1004,2025-08-04,Present,7.5,0.2
712,1004,2025-11-18,Present,7.1,0.5
713,1004,2025-12-18,WFH,9.4,0.8
714,1004,2025-03-17,Present,7.5,0.0
715,1004,2025-04-10,Leave,0.0,0.0
716,1004,2025-03-03,Present,7.9,1.6
717,1004,2025-06-25,Absent,0.0,0.0
718,1004,2025-11-27,Present,9.3,0.6
719,1004,2025-12-04,Present,9.2,2.1
720,1004,2025-05-12,Present,9.4,1.3
721,1004,2025-10-06,Present,8.4,0.0
722,1004,2025-09-25,Present,7.5,0.0
723,1004,2025-03-05,Present,9.0,2.6
724,1004,2025-09-05,Present,8.4,3.2
725,1004,2025-08-15,Present,8.1,3.5
726,1004,2025-07-18,Present,8.8,1.0
727,1004,2025-05-14,Present,7.6,2.0
728,1004,2025-07-29,Present,7.3,0.0
729,1004,2025-03-06,Present,7.1,0.2
730,1004,2025-10-03,Present,7.3,0.5
731,1004,2025-12-10,Present,7.4,0.0
732,1004,2025-11-07,Present,7.9,2.7
733,1004,2025-11-12,Present,7.3,0.5
734,1004,2025-04-01,Leave,0.0,0.0
735,1004,2025-11-20,Present,7.6,1.1
736,1004,2025-04-16,Present,8.2,1.1
737,1004,2025-08-29,Present,7.2,0.0
738,1004,2025-07-23,Present,9.4,1.0
739,1004,2025-04-30,WFH,7.6,0.3
740,1004,2025-02-18,Leave,0.0,0.0
741,1004,2025-03-25,Present,7.0,3.1
742,1004,2025-02-03,Present,7.9,1.8
743,1004,2025-02-07,Present,7.7,0.1
744,1004,2025-01-21,Present,7.2,1.6
745,1004,2025-11-06,Present,7.0,1.0
746,1004,2025-02-13,Absent,0.0,0.0
747,1004,2025-04-21,Present,8.0,0.0
748,1004,2025-01-01,Present,8.9,1.6
749,1004,2025-07-10,Present,9.5,0.3
750,1004,2025-01-31,Present,8.3,0.6
751,1004,2025-05-19,Present,9.0,0.1
752,1004,2025-04-15,Present,8.0,0.0
753,1004,2025-05-02,Present,8.3,1.3
754,1004,2025-11-11,Present,7.1,1.1
755,1004,2025-07-15,Present,7.4,2.1
756,1004,2025-04-24,Absent,0.0,0.0
757,1004,2025-01-16,Present,7.8,1.7
758,1004,2025-04-25,Present,7.2,1.0
759,1004,2025-09-03,Present,8.9,0.8
760,1004,2025-07-14,Present,7.3,0.0
761,1004,2025-01-20,Present,8.6,1.5
762,1004,2025-03-12,Leave,0.0,0.0
763,1004,2025-02-10,Present,8.0,0.0
764,1004,2025-07-03,Leave,0.0,0.0
765,1004,2025-10-08,Present,8.6,1.6
766,1004,2025-02-24,Present,8.6,0.4
767,1004,2025-08-07,Present,7.4,0.0
768,1004,2025-08-11,Present,9.2,1.7
769,1004,2025-11-04,Present,7.0,2.0
770,1004,2025-10-21,Present,9.4,0.0
771,1004,2025-08-05,Present,7.5,2.8
772,1004,2025-05-20,Present,8.9,0.0
773,1004,2025-10-30,Present,8.1,0.4
774,1004,2025-10-22,Present,8.4,2.3
775,1004,2025-01-02,Present,8.4,1.4
776,1004,2025-02-06,Present,8.8,0.9
777,1004,2025-01-23,Present,7.3,2.7
778,1004,2025-04-11,Present,9.2,2.4
779,1004,2025-01-28,Present,7.2,1.5
780,1004,2025-03-24,Present,7.6,0.7
781,1004,2025-07-31,Present,9.3,2.1
782,1004,2025-12-09,Present,9.2,0.0
783,1004,2025-06-13,WFH,8.1,0.7
784,1004,2025-07-08,Present,7.8,0.8
785,1004,2025-09-01,Leave,0.0,0.0
786,1004,2025-04-02,WFH,9.3,0.2
787,1004,2025-04-23,Present,8.0,2.1
788,1004,2025-05-01,Present,8.1,0.0
789,1004,2025-12-22,Present,9.4,1.3
790,1004,2025-06-10,Present,8.0,0.8
791,1004,2025-06-05,Present,8.3,0.7
792,1004,2025-05-16,Present,8.3,0.5
793,1004,2025-06-02,WFH,9.0,1.2
794,1004,2025-12-12,Present,7.5,1.8
795,1004,2025-10-28,WFH,7.9,1.1
796,1004,2025-08-01,Present,7.7,0.2
797,1004,2025-04-03,WFH,9.1,1.1
798,1004,2025-10-27,Present,8.9,0.7
799,1004,2025-11-21,Present,7.3,1.6
800,1004,2025-08-26,Present,7.3,1.1
801,1004,2025-07-02,Present,9.1,0.9
802,1004,2025-12-05,Present,7.2,0.0
803,1004,2025-11-24,Present,8.7,0.0
804,1004,2025-12-26,Absent,0.0,0.0
805,1004,2025-05-09,Present,8.4,0.2
806,1004,2025-09-30,WFH,7.4,0.0
807,1004,2025-09-02,WFH,7.7,1.9
808,1004,2025-01-24,Present,9.5,1.0
809,1004,2025-09-24,Present,8.8,4.0
810,1004,2025-06-17,Present,7.1,0.0
811,1004,2025-01-07,WFH,9.3,1.9
812,1004,2025-08-06,Present,9.0,0.0
813,1004,2025-02-04,Present,7.5,1.2
814,1004,2025-09-11,Present,9.0,1.9
815,1004,2025-07-25,Present,8.5,0.9
816,1004,2025-06-11,Present,8.6,1.3
817,1004,2025-03-19,Present,7.1,2.3
818,1004,2025-04-22,Present,8.6,1.4
819,1004,2025-06-26,Present,8.7,1.2
820,1004,2025-11-17,Absent,0.0,0.0
821,1004,2025-01-29,Present,7.7,0.9
822,1004,2025-09-17,Present,8.1,1.0
823,1004,2025-04-09,Present,7.0,1.2
824,1004,2025-06-30,Leave,0.0,0.0
825,1004,2025-03-20,Present,7.2,0.9
826,1004,2025-01-08,Present,7.8,1.5
827,1004,2025-05-13,Present,8.0,1.4
828,1004,2025-11-28,Present,7.7,0.0
829,1004,2025-05-30,Present,9.1,0.7
830,1004,2025-12-02,Present,7.2,0.7
831,1004,2025-02-19,Present,7.9,0.0
832,1004,2025-09-04,Present,8.5,0.2
833,1004,2025-02-28,Absent,0.0,0.0
834,1004,2025-09-23,Present,7.1,1.9
835,1004,2025-05-15,Present,8.5,0.9
836,1004,2025-11-13,Leave,0.0,0.0
837,1004,2025-07-16,Leave,0.0,0.0
838,1004,2025-08-13,Present,8.3,1.1
839,1004,2025-03-11,Present,9.4,0.5
840,1004,2025-07-24,Present,7.4,1.0
841,1005,2025-06-17,Present,7.8,0.5
842,1005,2025-09-12,Present,9.3,0.0
843,1005,2025-08-13,Present,9.5,0.7
844,1005,2025-03-13,Present,7.5,1.8
845,1005,2025-11-12,Present,9.3,1.5
846,1005,2025-01-30,WFH,8.7,0.5
847,1005,2025-05-05,Present,8.1,1.4
848,1005,2025-03-28,Present,9.1,2.1
849,1005,2025-05-09,Present,9.0,0.1
850,1005,2025-01-17,Present,8.1,0.8
851,1005,2025-10-20,Present,7.3,0.0
852,1005,2025-05-22,Present,8.9,0.9
853,1005,2025-06-30,WFH,8.8,1.8
854,1005,2025-10-07,Present,7.9,0.0
855,1005,2025-06-23,Present,8.8,0.8
856,1005,2025-12-26,Present,8.4,0.6
857,1005,2025-05-27,Present,7.0,2.0
858,1005,2025-12-08,Leave,0.0,0.0
859,1005,2025-11-21,Leave,0.0,0.0
860,1005,2025-10-28,Present,8.8,0.0
861,1005,2025-09-09,Present,7.9,1.1
862,1005,2025-03-12,Present,7.2,0.0
863,1005,2025-10-09,Present,8.8,0.2
864,1005,2025-12-25,Present,8.1,0.6
865,1005,2025-01-27,Present,7.8,1.6
866,1005,2025-01-28,Present,9.4,1.2
867,1005,2025-12-01,Present,7.7,0.0
868,1005,2025-01-14,Present,8.0,0.6
869,1005,2025-05-26,Present,9.3,0.1
870,1005,2025-08-21,Present,8.6,1.1
871,1005,2025-11-20,Absent,0.0,0.0
872,1005,2025-03-19,Absent,0.0,0.0
873,1005,2025-04-17,Leave,0.0,0.0
874,1005,2025-03-27,Present,8.7,1.2
875,1005,2025-12-31,Present,8.1,0.3
876,1005,2025-06-04,WFH,9.3,0.0
877,1005,2025-09-16,Leave,0.0,0.0
878,1005,2025-02-21,Leave,0.0,0.0
879,1005,2025-07-22,Present,8.6,0.1
880,1005,2025-12-05,Present,9.0,0.9
881,1005,2025-10-10,Present,9.3,3.1
882,1005,2025-07-04,Present,7.5,2.4
883,1005,2025-10-01,Present,8.8,1.8
884,1005,2025-08-15,Present,9.4,1.3
885,1005,2025-09-19,Present,9.2,0.0
886,1005,2025-11-24,Present,8.3,0.5
887,1005,2025-09-29,Present,8.8,2.0
888,1005,2025-09-26,Present,7.4,2.8
889,1005,2025-04-25,Leave,0.0,0.0
890,1005,2025-07-16,Present,9.3,0.0
891,1005,2025-03-25,Present,8.4,1.2
892,1005,2025-12-24,WFH,8.7,2.1
893,1005,2025-04-11,Present,7.1,0.0
894,1005,2025-03-10,Present,7.5,0.1
895,1005,2025-02-14,Present,7.5,0.4
896,1005,2025-01-07,Leave,0.0,0.0
897,1005,2025-02-19,Present,8.8,0.1
898,1005,2025-08-07,Absent,0.0,0.0
899,1005,2025-07-02,Present,9.2,0.4
900,1005,2025-09-08,Present,7.3,0.0
901,1005,2025-09-15,Present,8.0,0.8
902,1005,2025-11-07,Present,8.8,2.3
903,1005,2025-03-17,Present,8.2,1.0
904,1005,2025-04-04,Present,7.9,0.1
905,1005,2025-01-10,WFH,9.2,1.8
906,1005,2025-12-30,Present,8.6,1.8
907,1005,2025-04-14,Present,7.4,0.0
908,1005,2025-02-27,Present,7.1,0.2
909,1005,2025-06-25,Present,7.1,3.3
910,1005,2025-11-25,Present,8.8,0.8
911,1005,2025-04-29,Present,8.7,2.7
912,1005,2025-11-17,Leave,0.0,0.0
913,1005,2025-04-09,Present,7.7,0.7
914,1005,2025-06-27,WFH,8.8,0.5
915,1005,2025-03-20,Absent,0.0,0.0
916,1005,2025-04-16,Present,8.6,0.0
917,1005,2025-06-16,Present,8.6,2.4
918,1005,2025-10-27,Present,8.6,1.1
919,1005,2025-04-01,Present,8.0,0.7
920,1005,2025-06-05,Absent,0.0,0.0
921,1005,2025-07-28,Present,7.7,0.0
922,1005,2025-04-21,Present,8.8,0.2
923,1005,2025-03-06,Present,9.2,0.0
924,1005,2025-02-25,Present,7.4,1.3
925,1005,2025-02-17,Present,9.5,0.8
926,1005,2025-10-14,Leave,0.0,0.0
927,1005,2025-10-02,Present,8.6,1.3
928,1005,2025-12-18,Present,7.9,0.0
929,1005,2025-09-22,WFH,7.5,2.1
930,1005,2025-05-02,Present,8.3,1.5
931,1005,2025-04-08,Present,8.6,1.4
932,1005,2025-12-04,Present,9.3,0.8
933,1005,2025-06-24,Present,8.8,0.6
934,1005,2025-02-11,Leave,0.0,0.0
935,1005,2025-03-03,Present,7.3,0.1
936,1005,2025-01-20,Present,7.6,0.1
937,1005,2025-02-07,Present,8.6,0.8
938,1005,2025-05-12,WFH,8.4,1.0
939,1005,2025-12-29,WFH,8.7,0.0
940,1005,2025-05-14,Present,7.6,1.7
941,1005,2025-06-12,Present,8.2,1.6
942,1005,2025-08-25,Present,7.6,1.4
943,1005,2025-08-29,Present,8.5,0.4
944,1005,2025-09-03,Present,8.7,1.3
945,1005,2025-01-02,Present,8.6,0.3
946,1005,2025-11-28,Present,8.9,0.0
947,1005,2025-10-13,Present,8.6,2.8
948,1005,2025-12-16,WFH,9.1,0.6
949,1005,2025-12-23,WFH,8.3,0.2
950,1005,2025-07-21,Present,9.3,0.8
951,1005,2025-11-05,Present,7.8,1.9
952,1005,2025-07-08,Present,7.7,0.1
953,1005,2025-01-08,Present,8.7,0.0
954,1005,2025-05-16,Present,8.2,1.6
955,1005,2025-05-13,Present,8.9,0.6
956,1005,2025-02-28,Leave,0.0,0.0
957,1005,2025-04-23,Present,8.4,0.0
958,1005,2025-06-06,Present,9.0,2.9
959,1005,2025-06-26,Leave,0.0,0.0
960,1005,2025-09-23,Absent,0.0,0.0
961,1005,2025-05-15,Present,7.2,0.2
962,1005,2025-07-30,Present,8.3,0.9
963,1005,2025-03-21,Present,8.5,0.0
964,1005,2025-09-30,Present,8.3,0.5
965,1005,2025-08-28,Present,8.9,0.4
966,1005,2025-12-19,Present,8.9,0.6
967,1005,2025-08-06,Present,9.0,1.6
968,1005,2025-11-03,WFH,7.2,0.9
969,1005,2025-01-13,Present,8.5,0.2
970,1005,2025-07-18,Present,7.6,0.0
971,1005,2025-01-06,Present,8.7,0.8
972,1005,2025-04-07,Present,8.8,0.0
973,1005,2025-07-29,Present,9.2,0.0
974,1005,2025-11-10,Present,8.0,0.5
975,1005,2025-10-15,Present,8.5,0.0
976,1005,2025-03-07,Present,8.8,0.9
977,1005,2025-08-14,Present,7.9,0.4
978,1005,2025-07-11,Absent,0.0,0.0
979,1005,2025-12-17,Present,7.2,2.0
980,1005,2025-10-08,WFH,8.0,0.1
981,1005,2025-02-24,Present,9.2,1.7
982,1005,2025-08-05,Present,9.1,2.7
983,1005,2025-04-18,Present,9.2,2.1
984,1005,2025-04-03,Present,7.7,1.2
985,1005,2025-08-26,Present,8.3,1.3
986,1005,2025-07-31,Present,8.0,1.8
987,1005,2025-09-25,Present,9.0,0.0
988,1005,2025-06-13,Absent,0.0,0.0
989,1005,2025-10-17,Present,7.7,0.7
990,1005,2025-08-12,Present,7.9,0.0
991,1005,2025-01-24,Present,8.0,1.9
992,1005,2025-07-14,Absent,0.0,0.0
993,1005,2025-07-09,Present,7.6,0.5
994,1005,2025-06-20,Present,7.8,0.0
995,1005,2025-04-15,Present,7.3,0.7
996,1005,2025-06-10,Present,7.4,0.0
997,1005,2025-05-06,Present,8.5,1.6
998,1005,2025-11-19,Leave,0.0,0.0
999,1005,2025-01-31,Leave,0.0,0.0
1000,1005,2025-03-11,Present,7.1,2.2
1001,1005,2025-07-03,Present,8.4,1.2
1002,1005,2025-09-01,Leave,0.0,0.0
1003,1005,2025-04-28,Present,7.0,0.8
1004,1005,2025-07-01,Present,8.7,0.6
1005,1005,2025-05-30,Present,7.4,0.7
1006,1005,2025-08-04,Present,8.9,1.8
1007,1005,2025-05-29,Absent,0.0,0.0
1008,1005,2025-06-09,Present,9.1,1.4
1009,1005,2025-10-22,Present,8.9,1.1
1010,1005,2025-08-19,WFH,8.8,0.8
1011,1005,2025-12-12,Present,7.4,0.0
1012,1005,2025-12-15,WFH,7.4,0.1
1013,1005,2025-08-11,Present,8.5,0.7
1014,1005,2025-01-21,Present,9.4,3.0
1015,1005,2025-07-15,Present,8.5,2.4
1016,1005,2025-07-24,Present,7.7,2.2
1017,1005,2025-05-01,Present,8.5,0.9
1018,1005,2025-05-20,Absent,0.0,0.0
1019,1005,2025-09-04,Present,7.0,1.6
1020,1005,2025-10-24,Present,8.1,0.0
1021,1005,2025-01-15,Present,8.5,0.1
1022,1005,2025-05-19,Present,9.4,0.0
1023,1005,2025-11-26,Leave,0.0,0.0
1024,1005,2025-03-14,Present,8.0,0.0
1025,1005,2025-08-08,Present,8.7,0.4
1026,1005,2025-04-30,Present,7.6,2.7
1027,1005,2025-10-21,Present,8.3,2.0
1028,1005,2025-10-30,Absent,0.0,0.0
1029,1005,2025-12-11,Absent,0.0,0.0
1030,1005,2025-04-10,WFH,9.1,0.0
1031,1005,2025-03-31,Present,7.1,1.1
1032,1005,2025-11-27,Present,9.0,0.1
1033,1005,2025-11-04,Present,9.3,0.8
1034,1005,2025-02-20,Present,9.0,1.6
1035,1005,2025-07-23,Present,7.1,1.6
1036,1005,2025-06-03,Present,7.3,0.5
1037,1005,2025-04-24,Present,9.3,1.8
1038,1005,2025-06-11,Present,8.0,1.1
1039,1005,2025-12-09,Present,8.5,0.1
1040,1005,2025-09-18,Present,8.8,0.9
1041,1005,2025-02-04,Present,9.1,2.5
1042,1005,2025-05-07,Present,8.3,1.9
1043,1005,2025-09-24,Present,8.0,0.5
1044,1005,2025-06-02,Present,8.5,0.8
1045,1005,2025-02-03,Present,9.5,0.0
1046,1005,2025-09-17,Present,7.9,1.2
1047,1005,2025-08-18,Absent,0.0,0.0
1048,1005,2025-10-31,Present,7.5,0.5
1049,1005,2025-12-10,Present,7.8,0.0
1050,1005,2025-05-28,Present,8.1,0.3
1051,1006,2025-01-09,Present,9.2,2.8
1052,1006,2025-10-02,Present,7.3,1.0
1053,1006,2025-01-08,Present,7.1,0.0
1054,1006,2025-12-19,Present,7.9,0.8
1055,1006,2025-12-15,Present,8.6,0.8
1056,1006,2025-03-25,Present,8.4,0.0
1057,1006,2025-06-18,Present,8.4,0.0
1058,1006,2025-08-18,Present,8.1,2.0
1059,1006,2025-12-12,Present,8.6,0.0
1060,1006,2025-07-08,Present,7.2,1.7
1061,1006,2025-12-09,WFH,8.7,0.5
1062,1006,2025-12-31,Present,9.1,0.0
1063,1006,2025-06-16,Present,7.6,0.0
1064,1006,2025-08-12,Present,7.1,1.5
1065,1006,2025-06-20,Present,9.2,2.4
1066,1006,2025-06-02,Leave,0.0,0.0
1067,1006,2025-06-30,Present,7.5,0.2
1068,1006,2025-07-24,Present,9.3,1.5
1069,1006,2025-12-17,Leave,0.0,0.0
1070,1006,2025-11-06,Present,8.3,2.6
1071,1006,2025-02-27,Leave,0.0,0.0
1072,1006,2025-07-07,Present,8.2,0.6
1073,1006,2025-10-01,Present,9.4,0.5
1074,1006,2025-05-29,Present,8.2,0.0
1075,1006,2025-05-09,Present,8.8,1.3
1076,1006,2025-02-17,Leave,0.0,0.0
1077,1006,2025-09-08,Present,8.7,1.2
1078,1006,2025-05-23,Present,9.3,0.3
1079,1006,2025-02-13,Present,8.9,0.5
1080,1006,2025-07-29,Present,8.9,0.0
1081,1006,2025-06-13,Present,9.4,0.5
1082,1006,2025-09-05,Absent,0.0,0.0
1083,1006,2025-01-15,Present,8.2,1.3
1084,1006,2025-11-11,Present,8.5,0.2
1085,1006,2025-12-24,Present,8.7,2.4
1086,1006,2025-02-03,Present,7.1,0.7
1087,1006,2025-06-10,Present,7.6,1.9
1088,1006,2025-11-25,Present,9.2,2.2
1089,1006,2025-05-16,Present,8.2,0.1
1090,1006,2025-02-25,WFH,8.9,0.8
1091,1006,2025-03-11,Present,8.0,0.0
1092,1006,2025-12-10,Absent,0.0,0.0
1093,1006,2025-11-14,Present,7.6,1.0
1094,1006,2025-01-01,Present,8.3,1.5
1095,1006,2025-05-30,Present,8.4,2.1
1096,1006,2025-12-01,Present,9.0,0.0
1097,1006,2025-01-23,Present,7.3,0.7
1098,1006,2025-04-07,Present,8.3,1.3
1099,1006,2025-08-11,Present,9.3,0.2
1100,1006,2025-01-17,Present,8.0,0.1
1101,1006,2025-06-26,Absent,0.0,0.0
1102,1006,2025-12-05,Present,7.4,0.9
1103,1006,2025-01-29,Present,8.5,0.0
1104,1006,2025-11-04,Present,8.8,0.4
1105,1006,2025-11-28,Leave,0.0,0.0
1106,1006,2025-01-02,WFH,9.1,0.1
1107,1006,2025-02-05,Present,9.4,0.6
1108,1006,2025-08-20,Present,7.1,0.8
1109,1006,2025-02-26,Present,7.8,3.2
1110,1006,2025-10-10,Leave,0.0,0.0
1111,1006,2025-10-13,Present,8.1,0.2
1112,1006,2025-06-23,Absent,0.0,0.0
1113,1006,2025-02-20,Leave,0.0,0.0
1114,1006,2025-10-08,Present,8.3,1.7
1115,1006,2025-07-01,Present,9.0,1.2
1116,1006,2025-04-23,Leave,0.0,0.0
1117,1006,2025-04-08,Leave,0.0,0.0
1118,1006,2025-05-21,Present,9.3,1.4
1119,1006,2025-02-06,Present,7.1,0.0
1120,1006,2025-05-06,Present,8.1,0.0
1121,1006,2025-04-22,Present,7.0,0.2
1122,1006,2025-07-04,Absent,0.0,0.0
1123,1006,2025-08-07,Present,7.5,0.5
1124,1006,2025-04-03,Present,7.8,0.0
1125,1006,2025-02-19,WFH,8.6,0.7
1126,1006,2025-11-12,Leave,0.0,0.0
1127,1006,2025-07-21,Present,7.2,0.4
1128,1006,2025-07-23,Present,8.5,0.2
1129,1006,2025-12-22,Present,8.6,0.9
1130,1006,2025-04-01,Present,8.3,0.0
1131,1006,2025-06-12,WFH,9.1,1.2
1132,1006,2025-10-16,Present,7.2,0.8
1133,1006,2025-08-27,Present,9.4,0.0
1134,1006,2025-07-10,Present,8.2,2.2
1135,1006,2025-11-03,Present,8.1,0.0
1136,1006,2025-03-26,Present,9.2,0.3
1137,1006,2025-03-18,Absent,0.0,0.0
1138,1006,2025-01-07,Present,9.4,1.7
1139,1006,2025-05-01,Present,7.8,0.2
1140,1006,2025-05-20,WFH,7.1,0.6
1141,1006,2025-08-29,Present,8.1,0.0
1142,1006,2025-06-04,Present,7.2,3.6
1143,1006,2025-10-27,Present,7.5,0.0
1144,1006,2025-04-10,Present,7.5,1.4
1145,1006,2025-07-02,Leave,0.0,0.0
1146,1006,2025-10-03,WFH,8.3,0.0
1147,1006,2025-01-30,Present,7.7,0.1
1148,1006,2025-10-28,Present,8.3,0.7
1149,1006,2025-04-25,Present,8.2,1.4
1150,1006,2025-03-20,Present,7.7,0.0
1151,1006,2025-11-24,Present,9.4,0.0
1152,1006,2025-11-07,Present,7.1,3.9
1153,1006,2025-03-13,Present,8.9,0.5
1154,1006,2025-05-05,WFH,9.4,1.1
1155,1006,2025-06-17,Present,8.1,0.6
1156,1006,2025-05-13,Present,9.1,0.0
1157,1006,2025-11-17,Present,8.4,0.4
1158,1006,2025-11-20,Present,9.3,1.9
1159,1006,2025-03-03,Present,8.5,2.2
1160,1006,2025-03-19,Present,7.2,0.0
1161,1006,2025-06-09,Present,7.2,1.5
1162,1006,2025-11-19,Present,7.4,0.8
1163,1006,2025-03-31,Present,7.8,1.1
1164,1006,2025-03-05,Present,9.4,0.2
1165,1006,2025-09-19,Present,7.1,0.0
1166,1006,2025-06-11,Absent,0.0,0.0
1167,1006,2025-10-30,Present,7.7,1.1
1168,1006,2025-04-09,Present,7.2,1.5
1169,1006,2025-04-21,Present,8.4,0.0
1170,1006,2025-03-27,Present,8.7,0.0
1171,1006,2025-11-27,WFH,7.4,0.0
1172,1006,2025-05-15,Present,7.6,2.7
1173,1006,2025-09-16,Absent,0.0,0.0
1174,1006,2025-09-25,Present,8.4,0.0
1175,1006,2025-01-31,Present,8.8,0.2
1176,1006,2025-05-08,Present,8.7,0.0
1177,1006,2025-04-24,Present,7.9,0.0
1178,1006,2025-01-21,Present,7.8,2.0
1179,1006,2025-09-01,Present,8.2,2.0
1180,1006,2025-02-11,Present,7.5,0.1
1181,1006,2025-07-25,Present,7.3,0.1
1182,1006,2025-03-12,Present,7.2,1.2
1183,1006,2025-03-10,Present,8.8,0.0
1184,1006,2025-03-28,Present,7.6,0.0
1185,1006,2025-03-24,Present,8.1,1.1
1186,1006,2025-04-18,Present,8.5,0.0
1187,1006,2025-01-22,Present,7.6,2.5
1188,1006,2025-07-30,Present,7.9,0.6
1189,1006,2025-01-16,Present,8.0,1.5
1190,1006,2025-08-01,Absent,0.0,0.0
1191,1006,2025-10-20,Present,8.5,1.8
1192,1006,2025-01-10,Present,9.2,0.3
1193,1006,2025-02-28,Present,8.0,2.9
