Performance_ID,Employee_ID,Review_Month,Performance_Score,Productivity_Score,Manager_Rating
581,1049,2025-05-01,5.4,100.0,5.7
582,1049,2025-06-01,5.2,78.9,3.9
583,1049,2025-07-01,6.5,65.9,6.9
584,1049,2025-08-01,7.4,52.0,8.8
585,1049,2025-09-01,8.5,80.0,7.1
586,1049,2025-10-01,8.7,68.4,10.0
587,1049,2025-11-01,8.2,73.3,6.6
588,1049,2025-12-01,9.3,67.2,9.3
589,1050,2025-01-01,7.1,77.2,6.5
590,1050,2025-02-01,9.1,67.9,9.3
591,1050,2025-03-01,8.5,80.2,8.2
592,1050,2025-04-01,8.2,73.1,7.5
593,1050,2025-05-01,4.8,78.1,6.0
594,1050,2025-06-01,7.6,75.2,7.9
595,1050,2025-07-01,3.9,70.9,3.2
596,1050,2025-08-01,7.5,69.3,8.0
597,1050,2025-09-01,6.9,70.0,6.2
598,1050,2025-10-01,4.5,87.3,4.6
599,1050,2025-11-01,8.0,54.6,9.8
600,1050,2025-12-01,6.4,100.0,8.0
601,1051,2025-01-01,10.0,71.7,10.0
602,1051,2025-02-01,7.7,74.6,8.6
603,1051,2025-03-01,5.6,70.5,5.3
604,1051,2025-04-01,7.5,90.7,8.0
605,1051,2025-05-01,,75.1,8.5
606,1051,2025-06-01,5.6,88.5,5.4
607,1051,2025-07-01,6.5,67.3,6.9
608,1051,2025-08-01,4.0,99.8,6.3
609,1051,2025-09-01,8.3,65.0,8.8
610,1051,2025-10-01,6.7,81.7,6.5
611,1051,2025-11-01,,87.8,5.7
612,1051,2025-12-01,5.2,77.4,6.2
613,1052,2025-01-01,7.6,62.3,7.9
614,1052,2025-02-01,7.9,96.1,8.0
615,1052,2025-03-01,9.8,56.9,8.5
616,1052,2025-04-01,8.7,83.8,9.3
617,1052,2025-05-01,8.2,78.2,9.8
618,1052,2025-06-01,7.4,98.4,6.4
619,1052,2025-07-01,9.5,81.5,10.0
620,1052,2025-08-01,9.2,100.0,9.1
621,1052,2025-09-01,7.4,87.8,7.9
622,1052,2025-10-01,6.9,60.4,7.3
623,1052,2025-11-01,6.0,63.2,6.4
624,1052,2025-12-01,7.6,50.9,9.4
625,1053,2025-01-01,8.3,84.2,8.6
626,1053,2025-02-01,5.9,82.6,6.6
627,1053,2025-03-01,7.8,97.6,9.0
628,1053,2025-04-01,10.0,66.3,10.0
629,1053,2025-05-01,9.3,90.1,9.5
630,1053,2025-06-01,9.3,87.1,7.8
631,1053,2025-07-01,7.3,72.4,6.3
632,1053,2025-08-01,6.8,100.0,6.9
633,1053,2025-09-01,8.3,86.5,9.2
634,1053,2025-10-01,5.0,97.1,4.2
635,1053,2025-11-01,4.8,89.6,4.9
636,1053,2025-12-01,7.2,100.0,6.9
637,1054,2025-01-01,7.8,56.7,8.4
638,1054,2025-02-01,6.1,91.4,6.6
639,1054,2025-03-01,5.9,62.3,7.3
640,1054,2025-04-01,8.5,96.0,10.0
641,1054,2025-05-01,10.0,91.7,10.0
642,1054,2025-06-01,7.7,82.7,6.5
643,1054,2025-07-01,6.3,74.3,5.7
644,1054,2025-08-01,9.1,59.6,9.0
645,1054,2025-09-01,7.5,75.8,8.1
646,1054,2025-10-01,7.8,32.9,8.1
647,1054,2025-11-01,6.3,71.6,7.6
648,1054,2025-12-01,7.5,67.5,7.2
649,1055,2025-01-01,6.5,76.4,4.9
650,1055,2025-02-01,8.3,73.8,9.4
651,1055,2025-03-01,4.6,94.8,4.6
652,1055,2025-04-01,7.5,62.8,9.7
653,1055,2025-05-01,8.9,82.3,9.6
654,1055,2025-06-01,6.8,81.4,7.2
655,1055,2025-07-01,7.0,97.1,5.3
656,1055,2025-08-01,7.4,99.2,5.7
657,1055,2025-09-01,9.5,87.2,8.4
658,1055,2025-10-01,6.2,68.0,7.4
659,1055,2025-11-01,6.9,58.9,8.4
660,1055,2025-12-01,5.8,74.7,8.2
661,1056,2025-01-01,5.9,66.0,4.7
662,1056,2025-02-01,6.9,62.5,6.2
663,1056,2025-03-01,6.4,87.3,6.6
664,1056,2025-04-01,6.3,79.7,5.9
665,1056,2025-05-01,7.1,87.2,6.8
666,1056,2025-06-01,8.8,50.5,8.7
667,1056,2025-07-01,4.9,62.3,4.0
668,1056,2025-08-01,6.8,82.6,5.0
669,1056,2025-09-01,5.4,79.6,5.8
670,1056,2025-10-01,6.6,53.5,7.2
671,1056,2025-11-01,5.5,58.4,5.1
672,1056,2025-12-01,5.8,61.0,6.5
673,1057,2025-01-01,9.0,80.2,7.7
674,1057,2025-02-01,8.6,70.2,9.2
675,1057,2025-03-01,7.8,84.4,8.1
676,1057,2025-04-01,6.7,95.5,5.5
677,1057,2025-05-01,7.0,75.0,7.1
678,1057,2025-06-01,6.9,92.1,7.3
679,1057,2025-07-01,7.7,93.5,8.4
680,1057,2025-08-01,6.7,70.7,8.6
681,1057,2025-09-01,7.8,84.6,7.1
682,1057,2025-10-01,6.9,83.7,5.5
683,1057,2025-11-01,7.9,60.9,7.6
684,1057,2025-12-01,6.7,67.6,6.0
685,1058,2025-01-01,7.0,72.0,5.9
686,1058,2025-02-01,3.9,80.9,3.8
687,1058,2025-03-01,6.0,47.1,5.0
688,1058,2025-04-01,5.7,70.6,5.0
689,1058,2025-05-01,7.0,78.1,7.0
690,1058,2025-06-01,5.6,72.4,4.6
691,1058,2025-07-01,9.3,85.9,10.0
692,1058,2025-08-01,6.7,88.5,7.1
693,1058,2025-09-01,9.2,73.8,7.9
694,1058,2025-10-01,,92.7,6.6
695,1058,2025-11-01,,85.9,8.5
696,1058,2025-12-01,5.7,92.9,6.5
697,1059,2025-01-01,6.5,47.8,5.9
698,1059,2025-02-01,7.5,77.4,6.3
699,1059,2025-03-01,6.8,70.5,6.6
700,1059,2025-04-01,7.6,90.4,8.6
701,1059,2025-05-01,7.5,48.3,8.3
702,1059,2025-06-01,6.9,100.0,7.1
703,1059,2025-07-01,7.1,79.8,6.5
704,1059,2025-08-01,5.7,98.6,6.5
705,1059,2025-09-01,6.5,76.6,5.9
706,1059,2025-10-01,6.2,84.8,6.5
707,1059,2025-11-01,7.5,84.0,6.5
708,1059,2025-12-01,6.7,82.3,6.1
709,1060,2025-01-01,7.2,59.9,8.3
710,1060,2025-02-01,6.3,85.4,7.0
711,1060,2025-03-01,8.3,78.7,10.0
712,1060,2025-04-01,7.5,42.8,7.1
713,1060,2025-05-01,5.4,79.6,5.6
714,1060,2025-06-01,5.8,59.6,6.0
715,1060,2025-07-01,9.4,41.4,8.8
716,1060,2025-08-01,7.1,63.1,7.4
717,1060,2025-09-01,7.5,89.6,8.2
718,1060,2025-10-01,2.6,88.5,1.0
719,1060,2025-11-01,7.3,94.2,6.6
720,1060,2025-12-01,7.0,54.8,7.8
721,1061,2025-01-01,6.5,67.2,6.5
722,1061,2025-02-01,8.4,79.5,8.2
723,1061,2025-03-01,8.3,75.1,8.8
724,1061,2025-04-01,7.2,89.4,5.9
725,1061,2025-05-01,9.5,90.4,10.0
726,1061,2025-06-01,9.0,82.9,8.2
727,1061,2025-07-01,6.1,86.3,4.6
728,1061,2025-08-01,6.1,87.7,5.8
729,1061,2025-09-01,9.2,81.1,7.4
730,1061,2025-10-01,6.0,48.6,5.6
731,1061,2025-11-01,7.8,86.3,9.0
732,1061,2025-12-01,5.7,48.9,4.8
733,1062,2025-01-01,8.4,62.6,9.6
734,1062,2025-02-01,8.5,71.2,10.0
735,1062,2025-03-01,7.9,85.0,8.7
736,1062,2025-04-01,6.2,69.9,7.0
737,1062,2025-05-01,7.7,93.8,6.3
738,1062,2025-06-01,5.8,65.3,7.2
739,1062,2025-07-01,7.7,87.4,9.3
740,1062,2025-08-01,9.0,84.6,8.0
741,1062,2025-09-01,8.6,63.8,10.0
742,1062,2025-10-01,7.2,60.9,6.8
743,1062,2025-11-01,5.1,89.3,4.7
744,1062,2025-12-01,5.7,83.7,6.8
745,1063,2025-01-01,8.4,69.7,8.6
746,1063,2025-02-01,7.1,87.3,7.8
747,1063,2025-03-01,5.5,70.2,5.2
748,1063,2025-04-01,6.5,93.2,6.8
749,1063,2025-05-01,7.9,73.1,6.7
750,1063,2025-06-01,6.9,53.1,5.9
751,1063,2025-07-01,8.1,67.1,8.2
752,1063,2025-08-01,8.8,88.6,8.2
753,1063,2025-09-01,5.3,67.4,5.7
754,1063,2025-10-01,5.2,75.4,5.8
755,1063,2025-11-01,7.5,91.3,7.3
756,1063,2025-12-01,7.1,76.3,8.7
757,1064,2025-01-01,8.3,83.7,8.7
758,1064,2025-02-01,8.4,54.8,8.9
759,1064,2025-03-01,6.4,47.5,6.2
760,1064,2025-04-01,5.9,76.8,5.6
761,1064,2025-05-01,8.1,51.8,6.7
762,1064,2025-06-01,6.4,78.2,5.3
763,1064,2025-07-01,5.8,88.9,6.5
764,1064,2025-08-01,3.8,68.5,3.0
765,1064,2025-09-01,8.1,83.7,8.1
766,1064,2025-10-01,4.3,42.4,3.3
767,1064,2025-11-01,6.3,100.0,6.2
768,1064,2025-12-01,6.8,54.0,6.7
769,1065,2025-01-01,6.3,95.3,8.3
770,1065,2025-02-01,8.2,73.6,10.0
771,1065,2025-03-01,8.2,66.6,9.7
772,1065,2025-04-01,7.6,51.7,7.1
773,1065,2025-05-01,8.0,65.6,10.0
774,1065,2025-06-01,6.6,98.0,6.5
775,1065,2025-07-01,9.4,42.8,8.0
776,1065,2025-08-01,9.1,69.4,7.8
777,1065,2025-09-01,4.3,54.9,4.2
778,1065,2025-10-01,9.6,81.3,9.4
779,1065,2025-11-01,6.8,57.4,7.9
780,1065,2025-12-01,9.0,85.7,7.6
781,1066,2025-01-01,7.7,58.9,8.8
782,1066,2025-02-01,8.9,64.6,10.0
783,1066,2025-03-01,7.6,59.3,9.1
784,1066,2025-04-01,8.9,88.1,9.4
785,1066,2025-05-01,7.1,93.4,7.5
786,1066,2025-06-01,8.8,68.3,8.0
787,1066,2025-07-01,8.7,80.4,8.8
788,1066,2025-08-01,7.7,64.5,7.6
789,1066,2025-09-01,4.8,61.7,4.8
790,1066,2025-10-01,7.9,69.1,6.8
791,1066,2025-11-01,8.9,54.9,7.8
792,1066,2025-12-01,6.5,87.5,4.1
793,1067,2025-01-01,5.5,81.0,5.4
794,1067,2025-02-01,5.8,69.6,8.2
795,1067,2025-03-01,5.7,70.4,7.3
796,1067,2025-04-01,10.0,49.4,9.9
797,1067,2025-05-01,8.8,39.8,10.0
798,1067,2025-06-01,9.5,79.5,9.6
799,1067,2025-07-01,8.1,95.1,8.6
800,1067,2025-08-01,6.7,47.1,7.5
801,1067,2025-09-01,5.9,62.9,6.0
802,1067,2025-10-01,9.6,85.6,9.0
803,1067,2025-11-01,9.7,76.9,10.0
804,1067,2025-12-01,7.6,76.9,7.3
805,1068,2025-01-01,6.3,80.8,6.1
806,1068,2025-02-01,8.3,54.5,8.1
807,1068,2025-03-01,7.6,66.4,7.9
808,1068,2025-04-01,8.1,60.5,8.1
809,1068,2025-05-01,7.8,41.7,8.5
810,1068,2025-06-01,7.6,85.5,7.1
811,1068,2025-07-01,6.2,83.2,6.5
812,1068,2025-08-01,8.0,91.9,9.0
813,1068,2025-09-01,8.7,74.3,10.0
814,1068,2025-10-01,7.8,67.7,6.7
815,1068,2025-11-01,7.6,99.9,7.0
816,1068,2025-12-01,8.8,75.9,9.6
817,1069,2025-01-01,6.8,70.3,5.3
818,1069,2025-02-01,8.2,84.4,9.9
819,1069,2025-03-01,7.8,77.4,8.0
820,1069,2025-04-01,8.3,64.2,6.1
821,1069,2025-05-01,4.0,58.2,3.8
822,1069,2025-06-01,6.4,90.0,5.6
823,1069,2025-07-01,5.3,53.5,7.0
824,1069,2025-08-01,9.3,79.2,10.0
825,1069,2025-09-01,6.4,86.1,7.5
826,1069,2025-10-01,4.7,76.8,4.7
827,1069,2025-11-01,8.4,79.5,7.2
828,1069,2025-12-01,7.5,100.0,7.4
829,1070,2025-01-01,7.4,72.5,8.1
830,1070,2025-02-01,9.2,67.1,10.0
831,1070,2025-03-01,7.4,91.7,7.6
832,1070,2025-04-01,8.5,77.1,6.2
833,1070,2025-05-01,8.4,99.8,7.9
834,1070,2025-06-01,7.2,85.0,6.6
835,1070,2025-07-01,6.5,96.7,7.5
836,1070,2025-08-01,7.2,81.0,5.7
837,1070,2025-09-01,6.7,57.1,6.4
838,1070,2025-10-01,2.9,81.5,4.0
839,1070,2025-11-01,5.4,100.0,5.7
840,1070,2025-12-01,8.9,62.3,8.3
841,1071,2025-01-01,6.7,82.7,7.6
842,1071,2025-02-01,6.8,84.0,8.2
843,1071,2025-03-01,6.4,69.9,6.5
844,1071,2025-04-01,9.1,60.5,9.1
845,1071,2025-05-01,7.2,68.2,6.4
846,1071,2025-06-01,8.1,64.1,8.2
847,1071,2025-07-01,7.8,78.2,8.3
848,1071,2025-08-01,10.0,69.7,10.0
849,1071,2025-09-01,6.8,86.5,8.6
850,1071,2025-10-01,6.3,86.6,7.8
851,1071,2025-11-01,7.0,59.3,7.7
852,1071,2025-12-01,6.7,45.7,6.6
853,1072,2025-01-01,6.8,71.8,5.4
854,1072,2025-02-01,6.9,55.4,6.1
855,1072,2025-03-01,8.5,70.9,8.3
856,1072,2025-04-01,8.1,79.8,8.5
857,1072,2025-05-01,6.7,90.0,6.2
858,1072,2025-06-01,7.6,62.1,7.8
859,1072,2025-07-01,7.2,73.3,6.5
860,1072,2025-08-01,5.3,77.3,5.2
861,1072,2025-09-01,10.0,88.2,10.0
862,1072,2025-10-01,8.8,52.1,7.6
863,1072,2025-11-01,6.4,74.2,6.6
864,1072,2025-12-01,7.0,51.7,6.9
865,1073,2025-01-01,10.0,74.8,10.0
866,1073,2025-02-01,7.4,65.1,8.3
867,1073,2025-03-01,7.3,84.6,7.4
868,1073,2025-04-01,8.4,68.7,7.6
869,1073,2025-05-01,5.4,61.9,5.6
870,1073,2025-06-01,8.8,94.3,7.6
871,1073,2025-07-01,6.8,91.7,5.7
872,1073,2025-08-01,6.5,75.1,7.6
873,1073,2025-09-01,5.4,73.2,3.7
874,1073,2025-10-01,7.2,100.0,5.7
875,1073,2025-11-01,7.7,84.8,7.8
876,1073,2025-12-01,6.3,56.3,6.0
877,1074,2025-01-01,6.6,78.9,6.5
878,1074,2025-02-01,8.2,80.5,6.8
879,1074,2025-03-01,6.7,62.3,6.7
880,1074,2025-04-01,6.8,67.6,8.1
881,1074,2025-05-01,7.0,53.9,7.5
882,1074,2025-06-01,5.1,53.7,5.8
883,1074,2025-07-01,5.4,92.1,3.2
884,1074,2025-08-01,8.9,95.7,8.5
885,1074,2025-09-01,6.8,56.2,7.2
886,1074,2025-10-01,5.5,71.4,3.9
887,1074,2025-11-01,4.0,76.6,4.1
888,1074,2025-12-01,7.1,74.5,7.9
889,1075,2025-01-01,9.3,82.4,7.7
890,1075,2025-02-01,8.0,72.6,7.4
891,1075,2025-03-01,6.9,44.3,6.2
892,1075,2025-04-01,4.9,87.2,4.7
893,1075,2025-05-01,7.8,58.7,8.3
894,1075,2025-06-01,7.3,92.0,6.0
895,1075,2025-07-01,9.1,79.2,8.0
896,1075,2025-08-01,10.0,83.8,10.0
897,1075,2025-09-01,7.7,72.9,8.4
898,1075,2025-10-01,7.2,72.3,7.0
899,1075,2025-11-01,4.9,61.5,5.7
900,1075,2025-12-01,5.6,70.0,4.8
901,1076,2025-01-01,8.0,80.5,6.6
902,1076,2025-02-01,7.5,73.3,8.8
903,1076,2025-03-01,6.4,99.6,5.4
904,1076,2025-04-01,6.2,75.3,6.8
905,1076,2025-05-01,5.8,77.3,6.8
906,1076,2025-06-01,7.7,150.0,8.5
907,1076,2025-07-01,7.6,85.2,8.1
908,1076,2025-08-01,5.6,98.6,5.2
909,1076,2025-09-01,6.3,58.2,6.3
910,1076,2025-10-01,6.9,67.7,4.9
911,1076,2025-11-01,4.6,88.8,3.2
912,1076,2025-12-01,8.5,59.4,9.8
913,1077,2025-01-01,7.9,74.1,7.7
914,1077,2025-02-01,8.5,47.1,9.8
915,1077,2025-03-01,6.5,79.0,5.9
916,1077,2025-04-01,8.1,72.4,7.9
917,1077,2025-05-01,7.6,95.2,8.5
918,1077,2025-06-01,7.1,86.8,5.6
919,1077,2025-07-01,7.1,70.3,8.6
920,1077,2025-08-01,5.7,71.1,6.2
921,1077,2025-09-01,8.5,57.8,7.6
922,1077,2025-10-01,9.4,66.3,10.0
923,1077,2025-11-01,7.7,84.6,6.8
924,1077,2025-12-01,7.1,60.4,6.9
925,1078,2025-01-01,6.6,100.0,9.5
926,1078,2025-02-01,6.8,85.8,6.6
927,1078,2025-03-01,4.9,71.0,3.3
928,1078,2025-04-01,8.8,66.9,9.7
929,1078,2025-05-01,7.2,93.7,7.2
930,1078,2025-06-01,7.5,62.6,6.3
931,1078,2025-07-01,6.4,62.5,6.1
932,1078,2025-08-01,5.9,57.5,5.3
933,1078,2025-09-01,7.8,69.1,7.0
934,1078,2025-10-01,6.3,82.8,3.6
935,1078,2025-11-01,5.6,75.4,6.1
936,1078,2025-12-01,6.3,91.1,6.0
937,1079,2025-01-01,4.3,86.7,3.6
938,1079,2025-02-01,8.3,78.4,9.9
939,1079,2025-03-01,6.4,78.1,7.3
940,1079,2025-04-01,7.8,88.8,8.1
941,1079,2025-05-01,5.0,78.2,5.2
942,1079,2025-06-01,4.9,100.0,3.9
943,1079,2025-07-01,9.3,81.3,10.0
944,1079,2025-08-01,2.8,66.4,1.8
945,1079,2025-09-01,6.7,72.4,6.9
946,1079,2025-10-01,4.6,79.1,4.6
947,1079,2025-11-01,5.4,88.9,5.8
948,1079,2025-12-01,5.9,69.5,6.9
949,1080,2025-01-01,6.6,52.9,5.1
950,1080,2025-02-01,5.9,82.6,4.7
951,1080,2025-03-01,7.9,83.1,6.9
952,1080,2025-04-01,7.2,87.2,6.5
953,1080,2025-05-01,7.8,78.9,10.0
954,1080,2025-06-01,6.2,78.0,5.1
955,1080,2025-07-01,6.5,61.8,5.7
956,1080,2025-08-01,8.2,52.0,7.0
957,1080,2025-09-01,8.1,86.2,8.6
958,1080,2025-10-01,6.6,76.2,4.5
959,1080,2025-11-01,8.9,65.6,10.0
960,1080,2025-12-01,7.5,68.2,7.4
961,1081,2025-01-01,7.0,73.5,7.3
962,1081,2025-02-01,7.8,53.1,7.1
963,1081,2025-03-01,6.2,52.8,7.1
964,1081,2025-04-01,6.2,77.4,7.1
965,1081,2025-05-01,7.6,70.3,7.9
966,1081,2025-06-01,7.6,75.6,8.6
967,1081,2025-07-01,5.2,88.2,3.3
968,1081,2025-08-01,9.1,61.8,9.4
969,1081,2025-09-01,8.3,92.5,7.3
970,1081,2025-10-01,6.3,87.4,6.3
971,1081,2025-11-01,7.2,100.0,8.3
972,1081,2025-12-01,7.1,62.8,6.8
973,1082,2025-01-01,7.6,74.0,7.8
974,1082,2025-02-01,8.8,64.3,7.7
975,1082,2025-03-01,6.1,97.9,7.3
976,1082,2025-04-01,7.7,53.3,8.2
977,1082,2025-05-01,6.5,62.3,6.1
978,1082,2025-06-01,6.7,69.9,7.5
979,1082,2025-07-01,9.0,71.1,9.3
980,1082,2025-08-01,8.7,92.7,7.8
981,1082,2025-09-01,8.4,68.2,7.9
982,1082,2025-10-01,,61.0,6.8
983,1082,2025-11-01,6.3,70.0,6.3
984,1082,2025-12-01,5.7,87.2,4.6
985,1083,2025-01-01,7.0,72.1,7.4
986,1083,2025-02-01,8.2,79.4,8.1
987,1083,2025-03-01,7.1,72.5,8.9
988,1083,2025-04-01,7.2,84.8,6.8
989,1083,2025-05-01,7.2,73.8,6.1
990,1083,2025-06-01,7.2,100.0,8.7
991,1083,2025-07-01,5.1,96.0,5.3
992,1083,2025-08-01,6.5,78.5,5.1
993,1083,2025-09-01,4.9,87.7,5.3
994,1083,2025-10-01,6.0,83.3,6.6
995,1083,2025-11-01,7.8,73.5,8.2
996,1083,2025-12-01,6.2,93.0,6.4
997,1084,2025-01-01,,64.9,6.9
998,1084,2025-02-01,4.7,85.4,5.3
999,1084,2025-03-01,5.7,100.0,6.5
1000,1084,2025-04-01,10.0,81.2,10.0
1001,1084,2025-05-01,2.9,100.0,1.9
1002,1084,2025-06-01,7.8,90.6,7.1
1003,1084,2025-07-01,7.5,100.0,7.0
1004,1084,2025-08-01,6.7,95.5,5.9
1005,1084,2025-09-01,7.4,82.2,7.7
1006,1084,2025-10-01,,67.6,8.1
1007,1084,2025-11-01,5.1,57.4,3.6
1008,1084,2025-12-01,10.0,82.1,8.7
1009,1085,2025-01-01,7.6,88.1,8.7
1010,1085,2025-02-01,6.5,77.9,7.4
1011,1085,2025-03-01,7.8,70.3,8.2
1012,1085,2025-04-01,6.1,64.2,5.5
1013,1085,2025-05-01,7.6,54.4,5.6
1014,1085,2025-06-01,5.2,58.5,5.4
1015,1085,2025-07-01,5.3,49.6,5.0
1016,1085,2025-08-01,6.3,100.0,6.0
1017,1085,2025-09-01,6.1,96.0,6.8
1018,1085,2025-10-01,6.5,95.8,6.9
1019,1085,2025-11-01,8.8,85.7,9.5
1020,1085,2025-12-01,9.2,79.0,9.1
1021,1086,2025-01-01,8.4,84.3,9.4
1022,1086,2025-02-01,8.0,95.5,7.9
1023,1086,2025-03-01,5.3,76.7,5.4
1024,1086,2025-04-01,6.9,94.9,5.4
1025,1086,2025-05-01,9.6,44.7,9.6
1026,1086,2025-06-01,7.9,81.2,7.3
1027,1086,2025-07-01,6.4,57.2,6.5
1028,1086,2025-08-01,6.0,49.5,7.2
1029,1086,2025-09-01,6.3,62.8,6.1
1030,1086,2025-10-01,6.6,79.1,6.7
1031,1086,2025-11-01,5.6,64.5,4.9
1032,1086,2025-12-01,6.7,68.1,8.2
1033,1087,2025-01-01,6.4,79.7,6.4
1034,1087,2025-02-01,8.0,82.3,7.4
1035,1087,2025-03-01,7.2,100.0,7.5
1036,1087,2025-04-01,6.7,77.6,7.7
1037,1087,2025-05-01,8.0,73.0,6.0
1038,1087,2025-06-01,9.6,71.7,7.7
1039,1087,2025-07-01,6.9,95.4,7.2
1040,1087,2025-08-01,6.8,76.5,7.4
1041,1087,2025-09-01,7.1,80.9,5.8
1042,1087,2025-10-01,6.7,82.2,6.7
1043,1087,2025-11-01,8.0,150.0,8.0
1044,1087,2025-12-01,7.3,59.1,6.9
1045,1088,2025-01-01,7.7,67.6,7.6
1046,1088,2025-02-01,6.5,97.9,7.7
1047,1088,2025-03-01,5.4,76.8,4.5
1048,1088,2025-04-01,6.7,71.4,9.0
1049,1088,2025-05-01,5.0,84.4,4.7
1050,1088,2025-06-01,7.0,72.4,7.0
1051,1088,2025-07-01,5.9,83.4,5.9
1052,1088,2025-08-01,6.7,79.4,6.6
1053,1088,2025-09-01,7.7,67.2,6.9
1054,1088,2025-10-01,7.0,78.4,5.2
1055,1088,2025-11-01,9.2,78.2,10.0
1056,1088,2025-12-01,6.2,77.6,6.4
1057,1089,2025-01-01,7.0,72.9,7.9
1058,1089,2025-02-01,8.6,94.3,9.2
1059,1089,2025-03-01,8.2,100.0,7.4
1060,1089,2025-04-01,5.8,87.2,5.4
1061,1089,2025-05-01,7.5,97.8,6.4
1062,1089,2025-06-01,7.3,63.3,8.5
1063,1089,2025-07-01,5.7,76.6,6.0
1064,1089,2025-08-01,4.1,74.2,2.6
1065,1089,2025-09-01,7.4,82.6,7.5
1066,1089,2025-10-01,6.4,88.6,6.6
1067,1089,2025-11-01,7.9,77.8,8.3
1068,1089,2025-12-01,7.2,82.4,7.6
1069,1090,2025-01-01,8.4,88.2,8.6
1070,1090,2025-02-01,5.4,70.3,6.5
1071,1090,2025-03-01,8.4,59.8,9.2
1072,1090,2025-04-01,10.0,76.8,9.0
1073,1090,2025-05-01,5.3,79.6,5.2
1074,1090,2025-06-01,6.3,78.9,8.6
1075,1090,2025-07-01,8.5,69.5,8.6
1076,1090,2025-08-01,4.5,61.7,4.9
1077,1090,2025-09-01,6.4,35.1,7.0
1078,1090,2025-10-01,9.2,75.4,8.7
1079,1090,2025-11-01,5.5,68.2,4.2
1080,1090,2025-12-01,5.5,94.7,7.0
1081,1091,2025-01-01,7.7,72.5,7.9
1082,1091,2025-02-01,8.1,53.0,8.9
1083,1091,2025-03-01,4.4,83.8,3.4
1084,1091,2025-04-01,8.6,74.7,8.4
1085,1091,2025-05-01,8.4,100.0,8.2
1086,1091,2025-06-01,6.4,69.8,5.7
1087,1091,2025-07-01,6.2,68.3,7.9
1088,1091,2025-08-01,4.8,65.6,6.3
1089,1091,2025-09-01,9.7,64.9,9.8
1090,1091,2025-10-01,8.3,58.6,9.3
1091,1091,2025-11-01,9.6,77.9,10.0
1092,1091,2025-12-01,6.6,92.7,5.9
1093,1092,2025-01-01,7.1,56.7,6.2
1094,1092,2025-02-01,9.0,68.2,8.3
1095,1092,2025-03-01,8.4,50.8,7.6
1096,1092,2025-04-01,8.3,64.0,7.9
1097,1092,2025-05-01,6.5,52.1,7.7
1098,1092,2025-06-01,7.3,68.4,6.4
1099,1092,2025-07-01,5.1,68.1,5.1
1100,1092,2025-08-01,9.4,89.7,10.0
1101,1092,2025-09-01,6.0,81.7,6.5
1102,1092,2025-10-01,6.8,82.0,5.6
1103,1092,2025-11-01,10.0,74.5,9.1
1104,1092,2025-12-01,9.3,85.6,10.0
1105,1093,2025-01-01,9.8,87.4,9.2
1106,1093,2025-02-01,7.5,50.8,6.8
1107,1093,2025-03-01,7.6,66.6,7.8
1108,1093,2025-04-01,7.5,89.9,6.6
1109,1093,2025-05-01,7.9,71.6,9.0
1110,1093,2025-06-01,9.1,93.6,8.7
1111,1093,2025-07-01,7.8,73.9,7.4
1112,1093,2025-08-01,9.0,90.2,7.9
1113,1093,2025-09-01,4.3,65.0,5.5
1114,1093,2025-10-01,7.1,52.0,6.6
1115,1093,2025-11-01,9.4,72.5,9.7
1116,1093,2025-12-01,6.1,73.5,7.0
1117,1094,2025-01-01,9.0,76.7,8.7
1118,1094,2025-02-01,7.9,85.6,6.5
1119,1094,2025-03-01,7.2,83.6,5.9
1120,1094,2025-04-01,7.4,59.0,6.3
1121,1094,2025-05-01,6.4,68.5,8.9
1122,1094,2025-06-01,6.9,54.1,8.0
1123,1094,2025-07-01,9.2,71.2,10.0
1124,1094,2025-08-01,7.1,84.2,7.9
1125,1094,2025-09-01,6.4,100.0,6.3
1126,1094,2025-10-01,7.5,66.2,7.8
1127,1094,2025-11-01,7.2,74.6,7.4
1128,1094,2025-12-01,7.5,91.7,7.7
1129,1095,2025-01-01,10.0,70.8,9.2
1130,1095,2025-02-01,9.7,99.5,9.1
1131,1095,2025-03-01,6.8,60.2,6.5
1132,1095,2025-04-01,8.3,85.6,7.6
1133,1095,2025-05-01,6.2,71.1,6.4
1134,1095,2025-06-01,9.1,60.1,9.5
1135,1095,2025-07-01,7.4,66.6,9.0
1136,1095,2025-08-01,8.0,86.1,8.8
1137,1095,2025-09-01,8.4,70.2,7.2
1138,1095,2025-10-01,7.4,150.0,8.2
1139,1095,2025-11-01,7.9,95.0,7.3
1140,1095,2025-12-01,7.6,80.1,8.8
1141,1096,2025-01-01,8.0,95.3,10.0
1142,1096,2025-02-01,6.1,84.6,6.1
1143,1096,2025-03-01,7.2,95.7,7.6
1144,1096,2025-04-01,10.0,84.2,10.0
1145,1096,2025-05-01,6.1,41.5,6.1
1146,1096,2025-06-01,6.8,65.4,7.1
1147,1096,2025-07-01,6.6,65.5,6.8
1148,1096,2025-08-01,7.4,89.2,8.3
1149,1096,2025-09-01,7.1,67.2,6.8
1150,1096,2025-10-01,6.4,70.0,5.2
1151,1096,2025-11-01,8.0,57.1,9.8
1152,1096,2025-12-01,7.6,98.7,7.6
1153,1097,2025-01-01,5.2,81.1,6.6
1154,1097,2025-02-01,7.7,89.7,7.7
1155,1097,2025-03-01,10.0,95.9,8.6
