Performance_ID,Employee_ID,Review_Month,Performance_Score,Productivity_Score,Manager_Rating,Review_Year,Review_Month_Number,Review_Month_Name
448,1038,2025-04-01,7.9,68.9,8.0,2025,4,April
449,1038,2025-05-01,9.1,73.1,9.3,2025,5,May
450,1038,2025-06-01,5.4,70.8,5.7,2025,6,June
451,1038,2025-07-01,8.8,65.9,7.9,2025,7,July
452,1038,2025-08-01,9.6,78.2,8.4,2025,8,August
453,1038,2025-09-01,7.7,100.0,7.8,2025,9,September
454,1038,2025-10-01,8.2,96.4,6.9,2025,10,October
455,1038,2025-11-01,5.8,60.1,5.2,2025,11,November
456,1038,2025-12-01,5.9,88.3,5.3,2025,12,December
457,1039,2025-01-01,6.1,68.3,4.9,2025,1,January
458,1039,2025-02-01,9.0,61.9,10.0,2025,2,February
459,1039,2025-03-01,4.7,82.3,4.0,2025,3,March
460,1039,2025-04-01,7.5,73.7,6.4,2025,4,April
461,1039,2025-05-01,6.8,68.3,5.0,2025,5,May
462,1039,2025-06-01,7.5,76.1,9.0,2025,6,June
463,1039,2025-07-01,8.2,93.0,9.1,2025,7,July
464,1039,2025-08-01,7.7,45.2,7.4,2025,8,August
465,1039,2025-09-01,6.1,75.7,7.1,2025,9,September
466,1039,2025-10-01,2.9,91.1,2.8,2025,10,October
467,1039,2025-11-01,7.9,92.9,8.4,2025,11,November
468,1039,2025-12-01,5.4,60.2,5.2,2025,12,December
469,1040,2025-01-01,6.5,91.2,6.4,2025,1,January
470,1040,2025-02-01,7.0,64.7,9.2,2025,2,February
471,1040,2025-03-01,5.4,76.8,5.5,2025,3,March
472,1040,2025-04-01,6.3,88.2,7.0,2025,4,April
473,1040,2025-05-01,5.3,92.3,4.9,2025,5,May
474,1040,2025-06-01,5.9,39.3,5.8,2025,6,June
475,1040,2025-07-01,6.1,54.6,6.7,2025,7,July
476,1040,2025-08-01,6.6,82.0,7.6,2025,8,August
477,1040,2025-09-01,4.4,58.7,3.9,2025,9,September
478,1040,2025-10-01,7.7,66.7,7.8,2025,10,October
479,1040,2025-11-01,9.6,72.2,9.4,2025,11,November
480,1040,2025-12-01,5.8,77.6,7.0,2025,12,December
481,1041,2025-01-01,6.5,54.6,6.9,2025,1,January
482,1041,2025-02-01,5.3,88.2,5.7,2025,2,February
483,1041,2025-03-01,7.5,55.6,6.8,2025,3,March
484,1041,2025-04-01,7.4,92.9,8.4,2025,4,April
485,1041,2025-05-01,7.2,81.5,6.5,2025,5,May
486,1041,2025-06-01,6.3,86.1,7.8,2025,6,June
487,1041,2025-07-01,8.7,97.9,8.7,2025,7,July
488,1041,2025-08-01,8.4,87.9,8.4,2025,8,August
489,1041,2025-09-01,6.8,81.6,7.4,2025,9,September
490,1041,2025-10-01,3.6,75.7,4.7,2025,10,October
491,1041,2025-11-01,6.8,71.3,8.0,2025,11,November
492,1041,2025-12-01,8.3,64.2,8.9,2025,12,December
493,1042,2025-01-01,7.6,74.7,6.3,2025,1,January
494,1042,2025-02-01,5.4,100.0,4.3,2025,2,February
495,1042,2025-03-01,7.4,89.4,6.4,2025,3,March
496,1042,2025-04-01,7.0,52.3,6.7,2025,4,April
497,1042,2025-05-01,4.6,91.5,5.6,2025,5,May
498,1042,2025-06-01,5.1,94.1,4.2,2025,6,June
499,1042,2025-07-01,8.6,92.6,10.0,2025,7,July
500,1042,2025-08-01,6.1,90.2,6.1,2025,8,August
501,1042,2025-09-01,9.8,95.0,10.0,2025,9,September
502,1042,2025-10-01,7.8,56.3,7.0,2025,10,October
503,1042,2025-11-01,7.8,77.3,8.3,2025,11,November
504,1042,2025-12-01,3.8,73.0,2.5,2025,12,December
505,1043,2025-01-01,7.1,75.5,7.9,2025,1,January
506,1043,2025-02-01,7.6,62.5,6.9,2025,2,February
507,1043,2025-03-01,5.9,61.8,6.0,2025,3,March
508,1043,2025-04-01,3.8,83.4,6.4,2025,4,April
509,1043,2025-05-01,7.1,83.3,6.4,2025,5,May
510,1043,2025-06-01,8.1,69.1,8.6,2025,6,June
511,1043,2025-07-01,6.5,79.5,7.5,2025,7,July
512,1043,2025-08-01,7.3,58.8,8.4,2025,8,August
513,1043,2025-09-01,6.0,93.0,5.1,2025,9,September
514,1043,2025-10-01,7.4,73.7,7.3,2025,10,October
515,1043,2025-11-01,7.9,77.2,7.3,2025,11,November
516,1043,2025-12-01,8.1,72.2,8.9,2025,12,December
517,1044,2025-01-01,6.0,85.1,6.8,2025,1,January
518,1044,2025-02-01,5.6,67.4,4.4,2025,2,February
519,1044,2025-03-01,7.3,42.8,7.1,2025,3,March
520,1044,2025-04-01,9.1,91.9,8.3,2025,4,April
521,1044,2025-05-01,6.9,87.3,7.8,2025,5,May
522,1044,2025-06-01,6.9,53.4,7.0,2025,6,June
523,1044,2025-07-01,6.7,100.0,6.9,2025,7,July
524,1044,2025-08-01,5.6,76.9,5.4,2025,8,August
525,1044,2025-09-01,7.8,97.0,8.0,2025,9,September
526,1044,2025-10-01,5.2,48.0,6.6,2025,10,October
527,1044,2025-11-01,7.6,86.5,7.4,2025,11,November
528,1044,2025-12-01,5.2,58.3,5.3,2025,12,December
529,1045,2025-01-01,7.0,74.9,7.3,2025,1,January
530,1045,2025-02-01,7.5,36.9,6.2,2025,2,February
531,1045,2025-03-01,5.8,100.0,4.5,2025,3,March
532,1045,2025-04-01,5.7,82.3,7.5,2025,4,April
533,1045,2025-05-01,5.9,84.5,5.8,2025,5,May
534,1045,2025-06-01,6.2,100.0,6.0,2025,6,June
535,1045,2025-07-01,5.6,90.1,5.3,2025,7,July
536,1045,2025-08-01,9.0,43.7,9.5,2025,8,August
537,1045,2025-09-01,7.4,48.7,8.8,2025,9,September
538,1045,2025-10-01,5.0,100.0,6.2,2025,10,October
539,1045,2025-11-01,8.1,70.0,8.0,2025,11,November
540,1045,2025-12-01,7.5,77.9,7.4,2025,12,December
541,1046,2025-01-01,7.0,74.7,6.8,2025,1,January
542,1046,2025-02-01,6.2,72.9,7.0,2025,2,February
543,1046,2025-03-01,7.1,50.2,7.8,2025,3,March
544,1046,2025-04-01,5.3,88.4,5.5,2025,4,April
545,1046,2025-05-01,6.0,85.0,5.2,2025,5,May
546,1046,2025-06-01,6.1,70.0,5.1,2025,6,June
547,1046,2025-07-01,9.5,63.3,8.8,2025,7,July
548,1046,2025-08-01,8.1,68.6,8.2,2025,8,August
549,1046,2025-09-01,6.6,55.1,7.2,2025,9,September
550,1046,2025-10-01,8.9,100.0,8.5,2025,10,October
551,1046,2025-11-01,8.1,71.2,7.4,2025,11,November
552,1046,2025-12-01,6.6,88.1,7.7,2025,12,December
553,1047,2025-01-01,7.8,97.8,5.3,2025,1,January
554,1047,2025-02-01,4.7,91.5,5.9,2025,2,February
555,1047,2025-03-01,7.1,70.3,6.9,2025,3,March
556,1047,2025-04-01,7.6,86.7,8.1,2025,4,April
557,1047,2025-05-01,6.3,49.2,6.2,2025,5,May
558,1047,2025-06-01,7.5,95.3,6.9,2025,6,June
559,1047,2025-07-01,6.9,72.1,6.9,2025,7,July
560,1047,2025-08-01,7.6,50.1,7.5,2025,8,August
561,1047,2025-09-01,7.5,98.5,8.6,2025,9,September
562,1047,2025-10-01,8.5,86.8,8.2,2025,10,October
563,1047,2025-11-01,7.8,65.1,7.7,2025,11,November
564,1047,2025-12-01,4.6,66.7,4.5,2025,12,December
565,1048,2025-01-01,8.0,39.2,9.8,2025,1,January
566,1048,2025-02-01,7.6,100.0,7.6,2025,2,February
567,1048,2025-03-01,5.8,64.8,6.4,2025,3,March
568,1048,2025-04-01,7.6,60.9,6.6,2025,4,April
569,1048,2025-05-01,7.6,76.0,7.1,2025,5,May
570,1048,2025-06-01,9.0,100.0,9.2,2025,6,June
571,1048,2025-07-01,5.8,74.7,6.0,2025,7,July
572,1048,2025-08-01,3.8,79.6,3.8,2025,8,August
573,1048,2025-09-01,7.1,93.7,7.1,2025,9,September
574,1048,2025-10-01,8.2,55.3,8.5,2025,10,October
575,1048,2025-11-01,8.1,55.6,7.5,2025,11,November
576,1048,2025-12-01,8.3,79.7,8.0,2025,12,December
577,1049,2025-01-01,9.0,78.7,7.1,2025,1,January
578,1049,2025-02-01,7.9,71.0,7.8,2025,2,February
579,1049,2025-03-01,5.7,64.5,5.2,2025,3,March
580,1049,2025-04-01,9.2,73.9,8.8,2025,4,April
581,1049,2025-05-01,5.4,100.0,5.7,2025,5,May
582,1049,2025-06-01,5.2,78.9,3.9,2025,6,June
583,1049,2025-07-01,6.5,65.9,6.9,2025,7,July
584,1049,2025-08-01,7.4,52.0,8.8,2025,8,August
585,1049,2025-09-01,8.5,80.0,7.1,2025,9,September
586,1049,2025-10-01,8.7,68.4,10.0,2025,10,October
587,1049,2025-11-01,8.2,73.3,6.6,2025,11,November
588,1049,2025-12-01,9.3,67.2,9.3,2025,12,December
589,1050,2025-01-01,7.1,77.2,6.5,2025,1,January
590,1050,2025-02-01,9.1,67.9,9.3,2025,2,February
591,1050,2025-03-01,8.5,80.2,8.2,2025,3,March
592,1050,2025-04-01,8.2,73.1,7.5,2025,4,April
593,1050,2025-05-01,4.8,78.1,6.0,2025,5,May
594,1050,2025-06-01,7.6,75.2,7.9,2025,6,June
595,1050,2025-07-01,3.9,70.9,3.2,2025,7,July
596,1050,2025-08-01,7.5,69.3,8.0,2025,8,August
597,1050,2025-09-01,6.9,70.0,6.2,2025,9,September
598,1050,2025-10-01,4.5,87.3,4.6,2025,10,October
599,1050,2025-11-01,8.0,54.6,9.8,2025,11,November
600,1050,2025-12-01,6.4,100.0,8.0,2025,12,December
601,1051,2025-01-01,10.0,71.7,10.0,2025,1,January
602,1051,2025-02-01,7.7,74.6,8.6,2025,2,February
603,1051,2025-03-01,5.6,70.5,5.3,2025,3,March
604,1051,2025-04-01,7.5,90.7,8.0,2025,4,April
605,1051,2025-05-01,7.2,75.1,8.5,2025,5,May
606,1051,2025-06-01,5.6,88.5,5.4,2025,6,June
607,1051,2025-07-01,6.5,67.3,6.9,2025,7,July
608,1051,2025-08-01,4.0,99.8,6.3,2025,8,August
609,1051,2025-09-01,8.3,65.0,8.8,2025,9,September
610,1051,2025-10-01,6.7,81.7,6.5,2025,10,October
611,1051,2025-11-01,7.2,87.8,5.7,2025,11,November
612,1051,2025-12-01,5.2,77.4,6.2,2025,12,December
613,1052,2025-01-01,7.6,62.3,7.9,2025,1,January
614,1052,2025-02-01,7.9,96.1,8.0,2025,2,February
615,1052,2025-03-01,9.8,56.9,8.5,2025,3,March
616,1052,2025-04-01,8.7,83.8,9.3,2025,4,April
617,1052,2025-05-01,8.2,78.2,9.8,2025,5,May
618,1052,2025-06-01,7.4,98.4,6.4,2025,6,June
619,1052,2025-07-01,9.5,81.5,10.0,2025,7,July
620,1052,2025-08-01,9.2,100.0,9.1,2025,8,August
621,1052,2025-09-01,7.4,87.8,7.9,2025,9,September
622,1052,2025-10-01,6.9,60.4,7.3,2025,10,October
623,1052,2025-11-01,6.0,63.2,6.4,2025,11,November
624,1052,2025-12-01,7.6,50.9,9.4,2025,12,December
625,1053,2025-01-01,8.3,84.2,8.6,2025,1,January
626,1053,2025-02-01,5.9,82.6,6.6,2025,2,February
627,1053,2025-03-01,7.8,97.6,9.0,2025,3,March
628,1053,2025-04-01,10.0,66.3,10.0,2025,4,April
629,1053,2025-05-01,9.3,90.1,9.5,2025,5,May
630,1053,2025-06-01,9.3,87.1,7.8,2025,6,June
631,1053,2025-07-01,7.3,72.4,6.3,2025,7,July
632,1053,2025-08-01,6.8,100.0,6.9,2025,8,August
633,1053,2025-09-01,8.3,86.5,9.2,2025,9,September
634,1053,2025-10-01,5.0,97.1,4.2,2025,10,October
635,1053,2025-11-01,4.8,89.6,4.9,2025,11,November
636,1053,2025-12-01,7.2,100.0,6.9,2025,12,December
637,1054,2025-01-01,7.8,56.7,8.4,2025,1,January
638,1054,2025-02-01,6.1,91.4,6.6,2025,2,February
639,1054,2025-03-01,5.9,62.3,7.3,2025,3,March
640,1054,2025-04-01,8.5,96.0,10.0,2025,4,April
641,1054,2025-05-01,10.0,91.7,10.0,2025,5,May
642,1054,2025-06-01,7.7,82.7,6.5,2025,6,June
643,1054,2025-07-01,6.3,74.3,5.7,2025,7,July
644,1054,2025-08-01,9.1,59.6,9.0,2025,8,August
645,1054,2025-09-01,7.5,75.8,8.1,2025,9,September
646,1054,2025-10-01,7.8,32.9,8.1,2025,10,October
647,1054,2025-11-01,6.3,71.6,7.6,2025,11,November
648,1054,2025-12-01,7.5,67.5,7.2,2025,12,December
649,1055,2025-01-01,6.5,76.4,4.9,2025,1,January
650,1055,2025-02-01,8.3,73.8,9.4,2025,2,February
651,1055,2025-03-01,4.6,94.8,4.6,2025,3,March
652,1055,2025-04-01,7.5,62.8,9.7,2025,4,April
653,1055,2025-05-01,8.9,82.3,9.6,2025,5,May
654,1055,2025-06-01,6.8,81.4,7.2,2025,6,June
655,1055,2025-07-01,7.0,97.1,5.3,2025,7,July
656,1055,2025-08-01,7.4,99.2,5.7,2025,8,August
657,1055,2025-09-01,9.5,87.2,8.4,2025,9,September
658,1055,2025-10-01,6.2,68.0,7.4,2025,10,October
659,1055,2025-11-01,6.9,58.9,8.4,2025,11,November
660,1055,2025-12-01,5.8,74.7,8.2,2025,12,December
661,1056,2025-01-01,5.9,66.0,4.7,2025,1,January
662,1056,2025-02-01,6.9,62.5,6.2,2025,2,February
663,1056,2025-03-01,6.4,87.3,6.6,2025,3,March
664,1056,2025-04-01,6.3,79.7,5.9,2025,4,April
665,1056,2025-05-01,7.1,87.2,6.8,2025,5,May
666,1056,2025-06-01,8.8,50.5,8.7,2025,6,June
667,1056,2025-07-01,4.9,62.3,4.0,2025,7,July
668,1056,2025-08-01,6.8,82.6,5.0,2025,8,August
669,1056,2025-09-01,5.4,79.6,5.8,2025,9,September
670,1056,2025-10-01,6.6,53.5,7.2,2025,10,October
671,1056,2025-11-01,5.5,58.4,5.1,2025,11,November
672,1056,2025-12-01,5.8,61.0,6.5,2025,12,December
673,1057,2025-01-01,9.0,80.2,7.7,2025,1,January
674,1057,2025-02-01,8.6,70.2,9.2,2025,2,February
675,1057,2025-03-01,7.8,84.4,8.1,2025,3,March
676,1057,2025-04-01,6.7,95.5,5.5,2025,4,April
677,1057,2025-05-01,7.0,75.0,7.1,2025,5,May
678,1057,2025-06-01,6.9,92.1,7.3,2025,6,June
679,1057,2025-07-01,7.7,93.5,8.4,2025,7,July
680,1057,2025-08-01,6.7,70.7,8.6,2025,8,August
681,1057,2025-09-01,7.8,84.6,7.1,2025,9,September
682,1057,2025-10-01,6.9,83.7,5.5,2025,10,October
683,1057,2025-11-01,7.9,60.9,7.6,2025,11,November
684,1057,2025-12-01,6.7,67.6,6.0,2025,12,December
685,1058,2025-01-01,7.0,72.0,5.9,2025,1,January
686,1058,2025-02-01,3.9,80.9,3.8,2025,2,February
687,1058,2025-03-01,6.0,47.1,5.0,2025,3,March
688,1058,2025-04-01,5.7,70.6,5.0,2025,4,April
689,1058,2025-05-01,7.0,78.1,7.0,2025,5,May
690,1058,2025-06-01,5.6,72.4,4.6,2025,6,June
691,1058,2025-07-01,9.3,85.9,10.0,2025,7,July
692,1058,2025-08-01,6.7,88.5,7.1,2025,8,August
693,1058,2025-09-01,9.2,73.8,7.9,2025,9,September
694,1058,2025-10-01,7.2,92.7,6.6,2025,10,October
695,1058,2025-11-01,7.2,85.9,8.5,2025,11,November
696,1058,2025-12-01,5.7,92.9,6.5,2025,12,December
697,1059,2025-01-01,6.5,47.8,5.9,2025,1,January
698,1059,2025-02-01,7.5,77.4,6.3,2025,2,February
699,1059,2025-03-01,6.8,70.5,6.6,2025,3,March
700,1059,2025-04-01,7.6,90.4,8.6,2025,4,April
701,1059,2025-05-01,7.5,48.3,8.3,2025,5,May
702,1059,2025-06-01,6.9,100.0,7.1,2025,6,June
703,1059,2025-07-01,7.1,79.8,6.5,2025,7,July
704,1059,2025-08-01,5.7,98.6,6.5,2025,8,August
705,1059,2025-09-01,6.5,76.6,5.9,2025,9,September
706,1059,2025-10-01,6.2,84.8,6.5,2025,10,October
707,1059,2025-11-01,7.5,84.0,6.5,2025,11,November
708,1059,2025-12-01,6.7,82.3,6.1,2025,12,December
709,1060,2025-01-01,7.2,59.9,8.3,2025,1,January
710,1060,2025-02-01,6.3,85.4,7.0,2025,2,February
711,1060,2025-03-01,8.3,78.7,10.0,2025,3,March
712,1060,2025-04-01,7.5,42.8,7.1,2025,4,April
713,1060,2025-05-01,5.4,79.6,5.6,2025,5,May
714,1060,2025-06-01,5.8,59.6,6.0,2025,6,June
715,1060,2025-07-01,9.4,41.4,8.8,2025,7,July
716,1060,2025-08-01,7.1,63.1,7.4,2025,8,August
717,1060,2025-09-01,7.5,89.6,8.2,2025,9,September
718,1060,2025-10-01,2.6,88.5,1.0,2025,10,October
719,1060,2025-11-01,7.3,94.2,6.6,2025,11,November
720,1060,2025-12-01,7.0,54.8,7.8,2025,12,December
721,1061,2025-01-01,6.5,67.2,6.5,2025,1,January
722,1061,2025-02-01,8.4,79.5,8.2,2025,2,February
723,1061,2025-03-01,8.3,75.1,8.8,2025,3,March
724,1061,2025-04-01,7.2,89.4,5.9,2025,4,April
725,1061,2025-05-01,9.5,90.4,10.0,2025,5,May
726,1061,2025-06-01,9.0,82.9,8.2,2025,6,June
727,1061,2025-07-01,6.1,86.3,4.6,2025,7,July
728,1061,2025-08-01,6.1,87.7,5.8,2025,8,August
729,1061,2025-09-01,9.2,81.1,7.4,2025,9,September
730,1061,2025-10-01,6.0,48.6,5.6,2025,10,October
731,1061,2025-11-01,7.8,86.3,9.0,2025,11,November
732,1061,2025-12-01,5.7,48.9,4.8,2025,12,December
733,1062,2025-01-01,8.4,62.6,9.6,2025,1,January
734,1062,2025-02-01,8.5,71.2,10.0,2025,2,February
735,1062,2025-03-01,7.9,85.0,8.7,2025,3,March
736,1062,2025-04-01,6.2,69.9,7.0,2025,4,April
737,1062,2025-05-01,7.7,93.8,6.3,2025,5,May
738,1062,2025-06-01,5.8,65.3,7.2,2025,6,June
739,1062,2025-07-01,7.7,87.4,9.3,2025,7,July
740,1062,2025-08-01,9.0,84.6,8.0,2025,8,August
741,1062,2025-09-01,8.6,63.8,10.0,2025,9,September
742,1062,2025-10-01,7.2,60.9,6.8,2025,10,October
743,1062,2025-11-01,5.1,89.3,4.7,2025,11,November
744,1062,2025-12-01,5.7,83.7,6.8,2025,12,December
745,1063,2025-01-01,8.4,69.7,8.6,2025,1,January
746,1063,2025-02-01,7.1,87.3,7.8,2025,2,February
747,1063,2025-03-01,5.5,70.2,5.2,2025,3,March
748,1063,2025-04-01,6.5,93.2,6.8,2025,4,April
749,1063,2025-05-01,7.9,73.1,6.7,2025,5,May
750,1063,2025-06-01,6.9,53.1,5.9,2025,6,June
751,1063,2025-07-01,8.1,67.1,8.2,2025,7,July
752,1063,2025-08-01,8.8,88.6,8.2,2025,8,August
753,1063,2025-09-01,5.3,67.4,5.7,2025,9,September
754,1063,2025-10-01,5.2,75.4,5.8,2025,10,October
755,1063,2025-11-01,7.5,91.3,7.3,2025,11,November
756,1063,2025-12-01,7.1,76.3,8.7,2025,12,December
757,1064,2025-01-01,8.3,83.7,8.7,2025,1,January
758,1064,2025-02-01,8.4,54.8,8.9,2025,2,February
759,1064,2025-03-01,6.4,47.5,6.2,2025,3,March
760,1064,2025-04-01,5.9,76.8,5.6,2025,4,April
761,1064,2025-05-01,8.1,51.8,6.7,2025,5,May
762,1064,2025-06-01,6.4,78.2,5.3,2025,6,June
763,1064,2025-07-01,5.8,88.9,6.5,2025,7,July
764,1064,2025-08-01,3.8,68.5,3.0,2025,8,August
765,1064,2025-09-01,8.1,83.7,8.1,2025,9,September
766,1064,2025-10-01,4.3,42.4,3.3,2025,10,October
767,1064,2025-11-01,6.3,100.0,6.2,2025,11,November
768,1064,2025-12-01,6.8,54.0,6.7,2025,12,December
769,1065,2025-01-01,6.3,95.3,8.3,2025,1,January
770,1065,2025-02-01,8.2,73.6,10.0,2025,2,February
771,1065,2025-03-01,8.2,66.6,9.7,2025,3,March
772,1065,2025-04-01,7.6,51.7,7.1,2025,4,April
773,1065,2025-05-01,8.0,65.6,10.0,2025,5,May
774,1065,2025-06-01,6.6,98.0,6.5,2025,6,June
775,1065,2025-07-01,9.4,42.8,8.0,2025,7,July
776,1065,2025-08-01,9.1,69.4,7.8,2025,8,August
777,1065,2025-09-01,4.3,54.9,4.2,2025,9,September
778,1065,2025-10-01,9.6,81.3,9.4,2025,10,October
779,1065,2025-11-01,6.8,57.4,7.9,2025,11,November
780,1065,2025-12-01,9.0,85.7,7.6,2025,12,December
781,1066,2025-01-01,7.7,58.9,8.8,2025,1,January
782,1066,2025-02-01,8.9,64.6,10.0,2025,2,February
783,1066,2025-03-01,7.6,59.3,9.1,2025,3,March
784,1066,2025-04-01,8.9,88.1,9.4,2025,4,April
785,1066,2025-05-01,7.1,93.4,7.5,2025,5,May
786,1066,2025-06-01,8.8,68.3,8.0,2025,6,June
787,1066,2025-07-01,8.7,80.4,8.8,2025,7,July
788,1066,2025-08-01,7.7,64.5,7.6,2025,8,August
789,1066,2025-09-01,4.8,61.7,4.8,2025,9,September
790,1066,2025-10-01,7.9,69.1,6.8,2025,10,October
791,1066,2025-11-01,8.9,54.9,7.8,2025,11,November
792,1066,2025-12-01,6.5,87.5,4.1,2025,12,December
793,1067,2025-01-01,5.5,81.0,5.4,2025,1,January
794,1067,2025-02-01,5.8,69.6,8.2,2025,2,February
795,1067,2025-03-01,5.7,70.4,7.3,2025,3,March
796,1067,2025-04-01,10.0,49.4,9.9,2025,4,April
797,1067,2025-05-01,8.8,39.8,10.0,2025,5,May
798,1067,2025-06-01,9.5,79.5,9.6,2025,6,June
799,1067,2025-07-01,8.1,95.1,8.6,2025,7,July
800,1067,2025-08-01,6.7,47.1,7.5,2025,8,August
801,1067,2025-09-01,5.9,62.9,6.0,2025,9,September
802,1067,2025-10-01,9.6,85.6,9.0,2025,10,October
803,1067,2025-11-01,9.7,76.9,10.0,2025,11,November
804,1067,2025-12-01,7.6,76.9,7.3,2025,12,December
805,1068,2025-01-01,6.3,80.8,6.1,2025,1,January
806,1068,2025-02-01,8.3,54.5,8.1,2025,2,February
807,1068,2025-03-01,7.6,66.4,7.9,2025,3,March
808,1068,2025-04-01,8.1,60.5,8.1,2025,4,April
809,1068,2025-05-01,7.8,41.7,8.5,2025,5,May
810,1068,2025-06-01,7.6,85.5,7.1,2025,6,June
811,1068,2025-07-01,6.2,83.2,6.5,2025,7,July
812,1068,2025-08-01,8.0,91.9,9.0,2025,8,August
813,1068,2025-09-01,8.7,74.3,10.0,2025,9,September
814,1068,2025-10-01,7.8,67.7,6.7,2025,10,October
815,1068,2025-11-01,7.6,99.9,7.0,2025,11,November
816,1068,2025-12-01,8.8,75.9,9.6,2025,12,December
817,1069,2025-01-01,6.8,70.3,5.3,2025,1,January
818,1069,2025-02-01,8.2,84.4,9.9,2025,2,February
819,1069,2025-03-01,7.8,77.4,8.0,2025,3,March
820,1069,2025-04-01,8.3,64.2,6.1,2025,4,April
821,1069,2025-05-01,4.0,58.2,3.8,2025,5,May
822,1069,2025-06-01,6.4,90.0,5.6,2025,6,June
823,1069,2025-07-01,5.3,53.5,7.0,2025,7,July
824,1069,2025-08-01,9.3,79.2,10.0,2025,8,August
825,1069,2025-09-01,6.4,86.1,7.5,2025,9,September
826,1069,2025-10-01,4.7,76.8,4.7,2025,10,October
827,1069,2025-11-01,8.4,79.5,7.2,2025,11,November
828,1069,2025-12-01,7.5,100.0,7.4,2025,12,December
829,1070,2025-01-01,7.4,72.5,8.1,2025,1,January
830,1070,2025-02-01,9.2,67.1,10.0,2025,2,February
831,1070,2025-03-01,7.4,91.7,7.6,2025,3,March
832,1070,2025-04-01,8.5,77.1,6.2,2025,4,April
833,1070,2025-05-01,8.4,99.8,7.9,2025,5,May
834,1070,2025-06-01,7.2,85.0,6.6,2025,6,June
835,1070,2025-07-01,6.5,96.7,7.5,2025,7,July
836,1070,2025-08-01,7.2,81.0,5.7,2025,8,August
837,1070,2025-09-01,6.7,57.1,6.4,2025,9,September
838,1070,2025-10-01,2.9,81.5,4.0,2025,10,October
839,1070,2025-11-01,5.4,100.0,5.7,2025,11,November
840,1070,2025-12-01,8.9,62.3,8.3,2025,12,December
841,1071,2025-01-01,6.7,82.7,7.6,2025,1,January
842,1071,2025-02-01,6.8,84.0,8.2,2025,2,February
843,1071,2025-03-01,6.4,69.9,6.5,2025,3,March
844,1071,2025-04-01,9.1,60.5,9.1,2025,4,April
845,1071,2025-05-01,7.2,68.2,6.4,2025,5,May
846,1071,2025-06-01,8.1,64.1,8.2,2025,6,June
847,1071,2025-07-01,7.8,78.2,8.3,2025,7,July
848,1071,2025-08-01,10.0,69.7,10.0,2025,8,August
849,1071,2025-09-01,6.8,86.5,8.6,2025,9,September
850,1071,2025-10-01,6.3,86.6,7.8,2025,10,October
851,1071,2025-11-01,7.0,59.3,7.7,2025,11,November
852,1071,2025-12-01,6.7,45.7,6.6,2025,12,December
853,1072,2025-01-01,6.8,71.8,5.4,2025,1,January
854,1072,2025-02-01,6.9,55.4,6.1,2025,2,February
855,1072,2025-03-01,8.5,70.9,8.3,2025,3,March
856,1072,2025-04-01,8.1,79.8,8.5,2025,4,April
857,1072,2025-05-01,6.7,90.0,6.2,2025,5,May
858,1072,2025-06-01,7.6,62.1,7.8,2025,6,June
859,1072,2025-07-01,7.2,73.3,6.5,2025,7,July
860,1072,2025-08-01,5.3,77.3,5.2,2025,8,August
861,1072,2025-09-01,10.0,88.2,10.0,2025,9,September
862,1072,2025-10-01,8.8,52.1,7.6,2025,10,October
863,1072,2025-11-01,6.4,74.2,6.6,2025,11,November
864,1072,2025-12-01,7.0,51.7,6.9,2025,12,December
865,1073,2025-01-01,10.0,74.8,10.0,2025,1,January
866,1073,2025-02-01,7.4,65.1,8.3,2025,2,February
867,1073,2025-03-01,7.3,84.6,7.4,2025,3,March
868,1073,2025-04-01,8.4,68.7,7.6,2025,4,April
869,1073,2025-05-01,5.4,61.9,5.6,2025,5,May
870,1073,2025-06-01,8.8,94.3,7.6,2025,6,June
871,1073,2025-07-01,6.8,91.7,5.7,2025,7,July
872,1073,2025-08-01,6.5,75.1,7.6,2025,8,August
873,1073,2025-09-01,5.4,73.2,3.7,2025,9,September
874,1073,2025-10-01,7.2,100.0,5.7,2025,10,October
875,1073,2025-11-01,7.7,84.8,7.8,2025,11,November
876,1073,2025-12-01,6.3,56.3,6.0,2025,12,December
877,1074,2025-01-01,6.6,78.9,6.5,2025,1,January
878,1074,2025-02-01,8.2,80.5,6.8,2025,2,February
879,1074,2025-03-01,6.7,62.3,6.7,2025,3,March
880,1074,2025-04-01,6.8,67.6,8.1,2025,4,April
881,1074,2025-05-01,7.0,53.9,7.5,2025,5,May
882,1074,2025-06-01,5.1,53.7,5.8,2025,6,June
883,1074,2025-07-01,5.4,92.1,3.2,2025,7,July
884,1074,2025-08-01,8.9,95.7,8.5,2025,8,August
885,1074,2025-09-01,6.8,56.2,7.2,2025,9,September
886,1074,2025-10-01,5.5,71.4,3.9,2025,10,October
887,1074,2025-11-01,4.0,76.6,4.1,2025,11,November
888,1074,2025-12-01,7.1,74.5,7.9,2025,12,December
889,1075,2025-01-01,9.3,82.4,7.7,2025,1,January
890,1075,2025-02-01,8.0,72.6,7.4,2025,2,February
891,1075,2025-03-01,6.9,44.3,6.2,2025,3,March
892,1075,2025-04-01,4.9,87.2,4.7,2025,4,April
893,1075,2025-05-01,7.8,58.7,8.3,2025,5,May
894,1075,2025-06-01,7.3,92.0,6.0,2025,6,June
895,1075,2025-07-01,9.1,79.2,8.0,2025,7,July
896,1075,2025-08-01,10.0,83.8,10.0,2025,8,August
