Attendance_ID,Employee_ID,Date,Status,Working_Hours,Overtime_Hours,Year,Month,Month_Name,Day_Name,Day_Type
346,1002,2025-08-21,Present,8.0,0.1,2025,8,August,Thursday,Weekday
347,1002,2025-04-08,Present,7.2,2.8,2025,4,April,Tuesday,Weekday
348,1002,2025-07-04,Absent,0.0,0.0,2025,7,July,Friday,Weekday
349,1002,2025-12-22,WFH,8.6,3.2,2025,12,December,Monday,Weekday
350,1002,2025-06-18,Present,8.0,0.3,2025,6,June,Wednesday,Weekday
351,1002,2025-01-29,Present,7.3,0.0,2025,1,January,Wednesday,Weekday
352,1002,2025-09-10,Present,7.5,0.4,2025,9,September,Wednesday,Weekday
353,1002,2025-03-05,Present,8.4,1.8,2025,3,March,Wednesday,Weekday
354,1002,2025-06-03,Present,7.9,1.1,2025,6,June,Tuesday,Weekday
355,1002,2025-07-18,Absent,0.0,0.0,2025,7,July,Friday,Weekday
356,1002,2025-12-26,Present,7.2,1.7,2025,12,December,Friday,Weekday
357,1002,2025-09-01,Present,7.7,0.9,2025,9,September,Monday,Weekday
358,1002,2025-06-11,Present,7.4,2.8,2025,6,June,Wednesday,Weekday
359,1002,2025-08-12,Present,9.3,0.0,2025,8,August,Tuesday,Weekday
360,1002,2025-11-25,Present,8.5,3.1,2025,11,November,Tuesday,Weekday
361,1002,2025-06-19,Absent,0.0,0.0,2025,6,June,Thursday,Weekday
362,1002,2025-07-02,Absent,0.0,0.0,2025,7,July,Wednesday,Weekday
363,1002,2025-04-02,Present,9.4,0.4,2025,4,April,Wednesday,Weekday
364,1002,2025-05-05,Present,9.2,1.2,2025,5,May,Monday,Weekday
365,1002,2025-10-06,Present,9.3,0.0,2025,10,October,Monday,Weekday
366,1002,2025-06-05,Present,8.2,0.1,2025,6,June,Thursday,Weekday
367,1002,2025-05-01,Present,8.6,0.4,2025,5,May,Thursday,Weekday
368,1002,2025-12-10,Present,7.1,1.6,2025,12,December,Wednesday,Weekday
369,1002,2025-07-15,Present,7.5,1.0,2025,7,July,Tuesday,Weekday
370,1002,2025-04-28,Present,7.1,1.2,2025,4,April,Monday,Weekday
371,1002,2025-05-13,Present,7.9,1.2,2025,5,May,Tuesday,Weekday
372,1002,2025-09-02,Absent,0.0,0.0,2025,9,September,Tuesday,Weekday
373,1002,2025-03-03,Present,9.1,2.0,2025,3,March,Monday,Weekday
374,1002,2025-10-16,Present,8.0,1.4,2025,10,October,Thursday,Weekday
375,1002,2025-08-15,WFH,8.4,0.0,2025,8,August,Friday,Weekday
376,1002,2025-01-21,Present,8.4,1.3,2025,1,January,Tuesday,Weekday
377,1002,2025-06-06,Present,7.1,2.2,2025,6,June,Friday,Weekday
378,1002,2025-02-06,Present,7.6,1.4,2025,2,February,Thursday,Weekday
379,1002,2025-01-07,Present,7.2,0.0,2025,1,January,Tuesday,Weekday
380,1002,2025-12-16,Present,7.5,0.6,2025,12,December,Tuesday,Weekday
381,1002,2025-09-08,Present,7.1,1.1,2025,9,September,Monday,Weekday
382,1002,2025-01-14,Present,8.0,0.0,2025,1,January,Tuesday,Weekday
383,1002,2025-10-09,Absent,0.0,0.0,2025,10,October,Thursday,Weekday
384,1002,2025-07-25,Present,8.3,2.5,2025,7,July,Friday,Weekday
385,1002,2025-02-05,Leave,0.0,0.0,2025,2,February,Wednesday,Weekday
386,1002,2025-04-11,Present,9.4,2.7,2025,4,April,Friday,Weekday
387,1002,2025-06-13,Present,7.2,2.9,2025,6,June,Friday,Weekday
388,1002,2025-07-31,Present,9.4,1.4,2025,7,July,Thursday,Weekday
389,1002,2025-04-03,Leave,0.0,0.0,2025,4,April,Thursday,Weekday
390,1002,2025-02-17,Present,7.2,0.7,2025,2,February,Monday,Weekday
391,1002,2025-02-04,Present,8.3,0.7,2025,2,February,Tuesday,Weekday
392,1002,2025-07-17,Present,7.9,1.8,2025,7,July,Thursday,Weekday
393,1002,2025-11-04,Present,7.0,0.0,2025,11,November,Tuesday,Weekday
394,1002,2025-02-12,Present,8.6,0.5,2025,2,February,Wednesday,Weekday
395,1002,2025-04-16,Present,7.1,0.0,2025,4,April,Wednesday,Weekday
396,1002,2025-10-08,Present,7.4,2.3,2025,10,October,Wednesday,Weekday
397,1002,2025-07-21,Present,8.0,1.5,2025,7,July,Monday,Weekday
398,1002,2025-06-04,Present,7.2,1.3,2025,6,June,Wednesday,Weekday
399,1002,2025-07-10,Present,8.4,0.3,2025,7,July,Thursday,Weekday
400,1002,2025-08-05,Present,9.3,0.6,2025,8,August,Tuesday,Weekday
401,1002,2025-08-20,Present,9.0,0.4,2025,8,August,Wednesday,Weekday
402,1002,2025-07-03,WFH,7.6,0.8,2025,7,July,Thursday,Weekday
403,1002,2025-06-09,Present,8.0,0.9,2025,6,June,Monday,Weekday
404,1002,2025-09-24,Present,9.4,1.3,2025,9,September,Wednesday,Weekday
405,1002,2025-05-15,Present,8.8,0.3,2025,5,May,Thursday,Weekday
406,1002,2025-02-25,Present,8.4,1.2,2025,2,February,Tuesday,Weekday
407,1002,2025-03-07,Leave,0.0,0.0,2025,3,March,Friday,Weekday
408,1002,2025-08-26,Present,8.7,1.3,2025,8,August,Tuesday,Weekday
409,1002,2025-06-30,Present,8.0,0.0,2025,6,June,Monday,Weekday
410,1002,2025-11-07,Present,9.5,1.9,2025,11,November,Friday,Weekday
411,1002,2025-11-10,Present,8.7,0.0,2025,11,November,Monday,Weekday
412,1002,2025-11-19,Present,9.4,0.5,2025,11,November,Wednesday,Weekday
413,1002,2025-05-19,Leave,0.0,0.0,2025,5,May,Monday,Weekday
414,1002,2025-09-17,Leave,0.0,0.0,2025,9,September,Wednesday,Weekday
415,1002,2025-11-18,WFH,7.5,2.2,2025,11,November,Tuesday,Weekday
416,1002,2025-09-19,Present,8.0,0.0,2025,9,September,Friday,Weekday
417,1002,2025-05-27,Present,8.5,0.0,2025,5,May,Tuesday,Weekday
418,1002,2025-02-13,Present,8.4,1.1,2025,2,February,Thursday,Weekday
419,1002,2025-10-23,Present,7.5,2.0,2025,10,October,Thursday,Weekday
420,1002,2025-03-13,Present,7.7,0.2,2025,3,March,Thursday,Weekday
421,1003,2025-05-12,Present,9.1,1.3,2025,5,May,Monday,Weekday
422,1003,2025-11-10,Present,9.1,1.6,2025,11,November,Monday,Weekday
423,1003,2025-03-26,Present,8.7,1.7,2025,3,March,Wednesday,Weekday
424,1003,2025-03-03,Present,7.3,0.5,2025,3,March,Monday,Weekday
425,1003,2025-07-04,Present,9.2,1.9,2025,7,July,Friday,Weekday
426,1003,2025-12-01,Present,7.6,2.3,2025,12,December,Monday,Weekday
427,1003,2025-06-20,WFH,7.7,0.3,2025,6,June,Friday,Weekday
428,1003,2025-08-27,Present,7.0,2.2,2025,8,August,Wednesday,Weekday
429,1003,2025-10-08,Present,9.4,0.0,2025,10,October,Wednesday,Weekday
430,1003,2025-02-28,Present,8.3,0.0,2025,2,February,Friday,Weekday
431,1003,2025-10-07,Present,9.2,4.0,2025,10,October,Tuesday,Weekday
432,1003,2025-12-17,Present,9.5,3.1,2025,12,December,Wednesday,Weekday
433,1003,2025-04-09,Present,7.2,1.8,2025,4,April,Wednesday,Weekday
434,1003,2025-03-06,Present,8.1,2.5,2025,3,March,Thursday,Weekday
435,1003,2025-05-16,Absent,0.0,0.0,2025,5,May,Friday,Weekday
436,1003,2025-09-22,Present,9.1,0.0,2025,9,September,Monday,Weekday
437,1003,2025-07-14,Present,7.6,2.6,2025,7,July,Monday,Weekday
438,1003,2025-05-22,Present,8.3,1.7,2025,5,May,Thursday,Weekday
439,1003,2025-07-29,WFH,8.1,0.0,2025,7,July,Tuesday,Weekday
440,1003,2025-12-19,WFH,7.9,0.0,2025,12,December,Friday,Weekday
441,1003,2025-06-10,Present,9.3,0.4,2025,6,June,Tuesday,Weekday
442,1003,2025-11-19,Leave,0.0,0.0,2025,11,November,Wednesday,Weekday
443,1003,2025-03-20,Present,7.4,1.1,2025,3,March,Thursday,Weekday
444,1003,2025-05-29,Present,7.3,1.0,2025,5,May,Thursday,Weekday
445,1003,2025-02-14,Present,7.9,2.2,2025,2,February,Friday,Weekday
446,1003,2025-09-18,Present,7.3,0.0,2025,9,September,Thursday,Weekday
447,1003,2025-09-16,Present,9.5,2.1,2025,9,September,Tuesday,Weekday
448,1003,2025-08-26,Present,8.1,0.4,2025,8,August,Tuesday,Weekday
449,1003,2025-07-11,Present,8.3,1.1,2025,7,July,Friday,Weekday
450,1003,2025-03-17,Present,9.5,0.8,2025,3,March,Monday,Weekday
451,1003,2025-10-10,Present,7.6,1.0,2025,10,October,Friday,Weekday
452,1003,2025-11-05,Leave,0.0,0.0,2025,11,November,Wednesday,Weekday
453,1003,2025-08-06,Present,8.8,0.8,2025,8,August,Wednesday,Weekday
454,1003,2025-10-29,Present,7.0,0.0,2025,10,October,Wednesday,Weekday
455,1003,2025-08-11,Absent,0.0,0.0,2025,8,August,Monday,Weekday
456,1003,2025-10-03,Present,9.1,0.3,2025,10,October,Friday,Weekday
457,1003,2025-01-30,Present,7.8,0.0,2025,1,January,Thursday,Weekday
458,1003,2025-02-13,Present,7.5,0.0,2025,2,February,Thursday,Weekday
459,1003,2025-06-09,Present,7.7,0.0,2025,6,June,Monday,Weekday
460,1003,2025-07-28,Leave,0.0,0.0,2025,7,July,Monday,Weekday
461,1003,2025-08-12,Leave,0.0,0.0,2025,8,August,Tuesday,Weekday
462,1003,2025-09-15,Present,7.8,0.0,2025,9,September,Monday,Weekday
463,1003,2025-10-30,Present,9.4,0.6,2025,10,October,Thursday,Weekday
464,1003,2025-07-08,Present,7.8,0.5,2025,7,July,Tuesday,Weekday
465,1003,2025-05-20,Present,9.0,1.1,2025,5,May,Tuesday,Weekday
466,1003,2025-11-26,Present,7.2,0.0,2025,11,November,Wednesday,Weekday
467,1003,2025-03-14,Leave,0.0,0.0,2025,3,March,Friday,Weekday
468,1003,2025-11-17,Present,9.1,0.0,2025,11,November,Monday,Weekday
469,1003,2025-12-08,WFH,7.6,0.9,2025,12,December,Monday,Weekday
470,1003,2025-05-28,Leave,0.0,0.0,2025,5,May,Wednesday,Weekday
471,1003,2025-04-16,Present,9.1,0.8,2025,4,April,Wednesday,Weekday
472,1003,2025-02-05,Present,9.3,0.5,2025,2,February,Wednesday,Weekday
473,1003,2025-10-21,Leave,0.0,0.0,2025,10,October,Tuesday,Weekday
474,1003,2025-12-15,Absent,0.0,0.0,2025,12,December,Monday,Weekday
475,1003,2025-03-05,Leave,0.0,0.0,2025,3,March,Wednesday,Weekday
476,1003,2025-07-09,Present,7.7,0.0,2025,7,July,Wednesday,Weekday
477,1003,2025-05-07,Present,8.4,0.0,2025,5,May,Wednesday,Weekday
478,1003,2025-04-01,Present,8.7,0.3,2025,4,April,Tuesday,Weekday
479,1003,2025-06-23,Present,9.0,0.0,2025,6,June,Monday,Weekday
480,1003,2025-05-15,Present,8.6,1.0,2025,5,May,Thursday,Weekday
481,1003,2025-09-05,Present,7.9,0.0,2025,9,September,Friday,Weekday
482,1003,2025-09-09,Present,7.1,0.7,2025,9,September,Tuesday,Weekday
483,1003,2025-02-03,Present,7.4,1.2,2025,2,February,Monday,Weekday
484,1003,2025-01-08,Present,9.4,1.2,2025,1,January,Wednesday,Weekday
485,1003,2025-06-06,Present,9.5,0.3,2025,6,June,Friday,Weekday
486,1003,2025-02-19,Present,8.9,2.0,2025,2,February,Wednesday,Weekday
487,1003,2025-09-30,Present,7.4,0.0,2025,9,September,Tuesday,Weekday
488,1003,2025-10-14,WFH,9.3,1.1,2025,10,October,Tuesday,Weekday
489,1003,2025-02-06,Absent,0.0,0.0,2025,2,February,Thursday,Weekday
490,1003,2025-10-06,Present,7.8,1.7,2025,10,October,Monday,Weekday
491,1003,2025-11-06,Present,8.6,0.0,2025,11,November,Thursday,Weekday
492,1003,2025-03-28,Present,9.0,0.4,2025,3,March,Friday,Weekday
493,1003,2025-01-23,Present,7.3,0.2,2025,1,January,Thursday,Weekday
494,1003,2025-11-20,Present,8.6,0.1,2025,11,November,Thursday,Weekday
495,1003,2025-04-10,Present,8.7,1.9,2025,4,April,Thursday,Weekday
496,1003,2025-08-19,Present,8.2,0.3,2025,8,August,Tuesday,Weekday
497,1003,2025-12-30,Absent,0.0,0.0,2025,12,December,Tuesday,Weekday
498,1003,2025-08-08,Present,7.3,0.5,2025,8,August,Friday,Weekday
499,1003,2025-09-10,Present,7.1,1.6,2025,9,September,Wednesday,Weekday
500,1003,2025-01-09,Present,7.8,0.9,2025,1,January,Thursday,Weekday
501,1003,2025-03-10,Present,8.0,0.2,2025,3,March,Monday,Weekday
502,1003,2025-01-20,Present,7.4,0.3,2025,1,January,Monday,Weekday
503,1003,2025-10-23,Leave,0.0,0.0,2025,10,October,Thursday,Weekday
504,1003,2025-10-31,Present,8.2,0.5,2025,10,October,Friday,Weekday
505,1003,2025-12-23,Present,7.8,1.1,2025,12,December,Tuesday,Weekday
506,1003,2025-09-03,Leave,0.0,0.0,2025,9,September,Wednesday,Weekday
507,1003,2025-04-04,Present,8.3,2.5,2025,4,April,Friday,Weekday
508,1003,2025-09-08,Present,7.4,0.6,2025,9,September,Monday,Weekday
509,1003,2025-09-01,Present,8.9,1.4,2025,9,September,Monday,Weekday
510,1003,2025-03-27,Present,9.4,1.4,2025,3,March,Thursday,Weekday
511,1003,2025-06-13,Leave,0.0,0.0,2025,6,June,Friday,Weekday
512,1003,2025-12-05,Present,7.6,2.3,2025,12,December,Friday,Weekday
513,1003,2025-03-24,Present,7.6,1.1,2025,3,March,Monday,Weekday
514,1003,2025-04-30,Present,7.9,1.0,2025,4,April,Wednesday,Weekday
515,1003,2025-04-25,WFH,8.1,0.0,2025,4,April,Friday,Weekday
516,1003,2025-07-15,Leave,0.0,0.0,2025,7,July,Tuesday,Weekday
517,1003,2025-06-27,Present,8.9,0.6,2025,6,June,Friday,Weekday
518,1003,2025-04-28,Absent,0.0,0.0,2025,4,April,Monday,Weekday
519,1003,2025-11-21,Present,8.1,0.4,2025,11,November,Friday,Weekday
520,1003,2025-04-24,Absent,0.0,0.0,2025,4,April,Thursday,Weekday
521,1003,2025-08-21,WFH,8.6,1.8,2025,8,August,Thursday,Weekday
522,1003,2025-12-02,Present,9.0,0.5,2025,12,December,Tuesday,Weekday
523,1003,2025-12-16,Present,8.0,1.9,2025,12,December,Tuesday,Weekday
524,1003,2025-09-19,Present,8.1,0.1,2025,9,September,Friday,Weekday
525,1003,2025-12-12,Present,7.5,2.1,2025,12,December,Friday,Weekday
526,1003,2025-06-26,Present,8.4,0.1,2025,6,June,Thursday,Weekday
527,1003,2025-08-05,Present,8.2,0.0,2025,8,August,Tuesday,Weekday
528,1003,2025-10-16,Present,9.4,0.0,2025,10,October,Thursday,Weekday
529,1003,2025-08-07,Leave,0.0,0.0,2025,8,August,Thursday,Weekday
530,1003,2025-10-28,Present,8.8,0.0,2025,10,October,Tuesday,Weekday
531,1003,2025-04-23,Present,8.1,0.5,2025,4,April,Wednesday,Weekday
532,1003,2025-03-18,Present,7.1,0.5,2025,3,March,Tuesday,Weekday
533,1003,2025-05-30,WFH,7.6,1.8,2025,5,May,Friday,Weekday
534,1003,2025-08-13,Present,7.4,1.3,2025,8,August,Wednesday,Weekday
535,1003,2025-03-11,Present,8.5,1.7,2025,3,March,Tuesday,Weekday
536,1003,2025-10-02,WFH,8.4,1.6,2025,10,October,Thursday,Weekday
537,1003,2025-12-04,Present,8.6,0.5,2025,12,December,Thursday,Weekday
538,1003,2025-10-17,Absent,0.0,0.0,2025,10,October,Friday,Weekday
539,1003,2025-06-16,Present,8.0,0.0,2025,6,June,Monday,Weekday
540,1003,2025-08-15,Present,9.1,1.7,2025,8,August,Friday,Weekday
541,1003,2025-03-12,Present,8.9,0.4,2025,3,March,Wednesday,Weekday
542,1003,2025-12-25,Leave,0.0,0.0,2025,12,December,Thursday,Weekday
543,1003,2025-04-18,Present,8.1,1.3,2025,4,April,Friday,Weekday
544,1003,2025-02-10,Present,8.6,0.0,2025,2,February,Monday,Weekday
545,1003,2025-07-02,Present,7.5,0.7,2025,7,July,Wednesday,Weekday
546,1003,2025-04-29,Present,9.1,0.6,2025,4,April,Tuesday,Weekday
547,1003,2025-09-24,Present,8.1,0.8,2025,9,September,Wednesday,Weekday
548,1003,2025-03-31,Present,7.1,1.6,2025,3,March,Monday,Weekday
549,1003,2025-12-24,Present,7.3,1.1,2025,12,December,Wednesday,Weekday
550,1003,2025-05-23,Present,8.5,0.0,2025,5,May,Friday,Weekday
551,1003,2025-01-31,Present,7.9,1.1,2025,1,January,Friday,Weekday
552,1003,2025-03-25,Present,9.3,0.9,2025,3,March,Tuesday,Weekday
553,1003,2025-03-19,Present,8.5,1.4,2025,3,March,Wednesday,Weekday
554,1003,2025-07-01,Present,8.5,0.0,2025,7,July,Tuesday,Weekday
555,1003,2025-08-18,Present,8.3,1.0,2025,8,August,Monday,Weekday
556,1003,2025-10-24,Present,9.0,0.0,2025,10,October,Friday,Weekday
557,1003,2025-11-12,Present,7.2,2.7,2025,11,November,Wednesday,Weekday
558,1003,2025-02-20,Present,7.7,0.0,2025,2,February,Thursday,Weekday
559,1003,2025-01-16,Present,7.9,0.0,2025,1,January,Thursday,Weekday
560,1003,2025-06-17,Present,7.1,0.8,2025,6,June,Tuesday,Weekday
561,1003,2025-07-16,Present,7.8,2.4,2025,7,July,Wednesday,Weekday
562,1003,2025-10-09,Present,7.2,1.2,2025,10,October,Thursday,Weekday
563,1003,2025-08-20,WFH,8.3,0.0,2025,8,August,Wednesday,Weekday
564,1003,2025-01-15,Present,8.1,1.4,2025,1,January,Wednesday,Weekday
565,1003,2025-11-14,Present,7.3,0.3,2025,11,November,Friday,Weekday
566,1003,2025-10-27,Present,8.3,1.4,2025,10,October,Monday,Weekday
567,1003,2025-06-03,Present,7.2,0.0,2025,6,June,Tuesday,Weekday
568,1003,2025-04-03,Present,7.1,1.0,2025,4,April,Thursday,Weekday
569,1003,2025-01-10,Absent,0.0,0.0,2025,1,January,Friday,Weekday
570,1003,2025-09-17,Present,7.1,2.0,2025,9,September,Wednesday,Weekday
571,1003,2025-05-13,Present,8.1,0.6,2025,5,May,Tuesday,Weekday
572,1003,2025-04-14,Present,8.1,2.5,2025,4,April,Monday,Weekday
573,1003,2025-08-28,Present,7.8,2.6,2025,8,August,Thursday,Weekday
574,1003,2025-09-02,Present,7.9,1.0,2025,9,September,Tuesday,Weekday
575,1003,2025-01-17,WFH,9.4,0.5,2025,1,January,Friday,Weekday
576,1003,2025-05-09,Leave,0.0,0.0,2025,5,May,Friday,Weekday
577,1003,2025-01-02,Present,8.8,1.7,2025,1,January,Thursday,Weekday
578,1003,2025-06-04,Present,8.2,0.0,2025,6,June,Wednesday,Weekday
579,1003,2025-10-01,Present,7.7,1.3,2025,10,October,Wednesday,Weekday
580,1003,2025-04-21,Present,8.2,0.6,2025,4,April,Monday,Weekday
581,1003,2025-01-28,Leave,0.0,0.0,2025,1,January,Tuesday,Weekday
582,1003,2025-01-07,Present,8.4,0.0,2025,1,January,Tuesday,Weekday
583,1003,2025-04-07,Leave,0.0,0.0,2025,4,April,Monday,Weekday
584,1003,2025-03-13,Present,8.3,0.0,2025,3,March,Thursday,Weekday
585,1003,2025-06-18,Present,7.0,0.7,2025,6,June,Wednesday,Weekday
586,1003,2025-11-13,Present,7.2,1.2,2025,11,November,Thursday,Weekday
587,1003,2025-07-18,Present,9.3,0.0,2025,7,July,Friday,Weekday
588,1003,2025-10-15,Present,8.9,1.0,2025,10,October,Wednesday,Weekday
589,1003,2025-07-03,Present,9.2,1.5,2025,7,July,Thursday,Weekday
590,1003,2025-08-04,Present,7.3,1.1,2025,8,August,Monday,Weekday
591,1003,2025-12-31,Present,7.5,1.0,2025,12,December,Wednesday,Weekday
592,1003,2025-12-29,Present,7.8,1.1,2025,12,December,Monday,Weekday
593,1003,2025-01-13,Present,8.9,0.0,2025,1,January,Monday,Weekday
594,1003,2025-11-18,Present,7.1,0.7,2025,11,November,Tuesday,Weekday
595,1003,2025-01-06,Present,8.2,0.4,2025,1,January,Monday,Weekday
596,1003,2025-01-21,Present,8.9,0.5,2025,1,January,Tuesday,Weekday
597,1003,2025-10-13,Present,8.4,2.1,2025,10,October,Monday,Weekday
598,1003,2025-09-26,Leave,0.0,0.0,2025,9,September,Friday,Weekday
599,1003,2025-11-03,Present,8.3,0.6,2025,11,November,Monday,Weekday
600,1003,2025-01-24,Leave,0.0,0.0,2025,1,January,Friday,Weekday
601,1003,2025-02-11,Present,9.1,0.0,2025,2,February,Tuesday,Weekday
602,1003,2025-01-14,WFH,7.7,2.2,2025,1,January,Tuesday,Weekday
603,1003,2025-02-12,Present,8.8,1.4,2025,2,February,Wednesday,Weekday
604,1003,2025-02-24,Present,7.2,0.2,2025,2,February,Monday,Weekday
605,1003,2025-03-07,Present,7.7,2.2,2025,3,March,Friday,Weekday
606,1003,2025-05-27,WFH,7.9,1.7,2025,5,May,Tuesday,Weekday
607,1003,2025-05-14,Absent,0.0,0.0,2025,5,May,Wednesday,Weekday
608,1003,2025-04-08,Present,9.2,0.1,2025,4,April,Tuesday,Weekday
609,1003,2025-06-19,Present,8.0,0.0,2025,6,June,Thursday,Weekday
610,1003,2025-12-26,Present,8.1,0.0,2025,12,December,Friday,Weekday
611,1003,2025-11-25,Present,7.7,1.5,2025,11,November,Tuesday,Weekday
612,1003,2025-12-22,Present,7.4,0.0,2025,12,December,Monday,Weekday
613,1003,2025-11-04,Present,8.5,0.0,2025,11,November,Tuesday,Weekday
614,1003,2025-10-22,Leave,0.0,0.0,2025,10,October,Wednesday,Weekday
615,1003,2025-02-17,Present,8.5,0.0,2025,2,February,Monday,Weekday
616,1003,2025-11-07,Present,8.0,2.6,2025,11,November,Friday,Weekday
617,1003,2025-09-12,Present,7.0,1.9,2025,9,September,Friday,Weekday
618,1003,2025-05-26,Present,7.9,2.1,2025,5,May,Monday,Weekday
619,1003,2025-04-22,WFH,8.1,1.7,2025,4,April,Tuesday,Weekday
620,1003,2025-08-14,Present,8.5,0.8,2025,8,August,Thursday,Weekday
621,1003,2025-10-20,Absent,0.0,0.0,2025,10,October,Monday,Weekday
622,1003,2025-02-27,Leave,0.0,0.0,2025,2,February,Thursday,Weekday
623,1003,2025-06-30,Present,8.2,1.2,2025,6,June,Monday,Weekday
624,1003,2025-04-11,Present,7.2,0.7,2025,4,April,Friday,Weekday
625,1003,2025-09-11,Leave,0.0,0.0,2025,9,September,Thursday,Weekday
626,1003,2025-01-22,Present,7.2,0.0,2025,1,January,Wednesday,Weekday
627,1003,2025-12-03,Leave,0.0,0.0,2025,12,December,Wednesday,Weekday
628,1003,2025-07-30,Present,9.1,2.1,2025,7,July,Wednesday,Weekday
629,1003,2025-07-24,Present,7.1,0.8,2025,7,July,Thursday,Weekday
630,1003,2025-07-21,Present,8.2,1.3,2025,7,July,Monday,Weekday
631,1004,2025-02-14,Present,7.6,1.3,2025,2,February,Friday,Weekday
632,1004,2025-04-14,Present,8.8,0.4,2025,4,April,Monday,Weekday
633,1004,2025-10-20,Present,8.9,0.0,2025,10,October,Monday,Weekday
634,1004,2025-05-29,Leave,0.0,0.0,2025,5,May,Thursday,Weekday
635,1004,2025-12-16,Leave,0.0,0.0,2025,12,December,Tuesday,Weekday
636,1004,2025-01-15,Present,8.1,0.8,2025,1,January,Wednesday,Weekday
637,1004,2025-01-10,Present,8.8,0.0,2025,1,January,Friday,Weekday
638,1004,2025-01-22,Present,7.2,0.0,2025,1,January,Wednesday,Weekday
639,1004,2025-02-20,Present,7.0,0.0,2025,2,February,Thursday,Weekday
640,1004,2025-01-03,Present,8.6,1.3,2025,1,January,Friday,Weekday
641,1004,2025-07-04,WFH,8.9,0.2,2025,7,July,Friday,Weekday
642,1004,2025-12-31,Leave,0.0,0.0,2025,12,December,Wednesday,Weekday
643,1004,2025-08-25,Present,7.3,0.3,2025,8,August,Monday,Weekday
644,1004,2025-09-18,Leave,0.0,0.0,2025,9,September,Thursday,Weekday
645,1004,2025-03-26,Absent,0.0,0.0,2025,3,March,Wednesday,Weekday
646,1004,2025-06-16,WFH,9.3,1.0,2025,6,June,Monday,Weekday
647,1004,2025-12-08,Present,8.1,0.0,2025,12,December,Monday,Weekday
648,1004,2025-10-29,Present,8.1,0.9,2025,10,October,Wednesday,Weekday
649,1004,2025-01-17,Present,7.4,0.0,2025,1,January,Friday,Weekday
650,1004,2025-06-04,Present,8.8,0.4,2025,6,June,Wednesday,Weekday
651,1004,2025-08-22,Present,7.7,0.7,2025,8,August,Friday,Weekday
652,1004,2025-10-01,WFH,7.3,0.4,2025,10,October,Wednesday,Weekday
653,1004,2025-12-23,Present,8.4,1.0,2025,12,December,Tuesday,Weekday
654,1004,2025-02-05,Present,8.1,0.3,2025,2,February,Wednesday,Weekday
655,1004,2025-10-13,Present,7.8,0.0,2025,10,October,Monday,Weekday
656,1004,2025-11-26,Leave,0.0,0.0,2025,11,November,Wednesday,Weekday
657,1004,2025-05-07,Present,8.1,0.8,2025,5,May,Wednesday,Weekday
658,1004,2025-05-26,Present,7.7,0.2,2025,5,May,Monday,Weekday
659,1004,2025-10-16,Absent,0.0,0.0,2025,10,October,Thursday,Weekday
660,1004,2025-04-17,Present,9.1,0.0,2025,4,April,Thursday,Weekday
661,1004,2025-05-28,Present,8.1,0.8,2025,5,May,Wednesday,Weekday
662,1004,2025-06-20,WFH,7.6,1.0,2025,6,June,Friday,Weekday
663,1004,2025-04-28,Present,8.3,0.0,2025,4,April,Monday,Weekday
664,1004,2025-06-24,Present,7.7,0.7,2025,6,June,Tuesday,Weekday
665,1004,2025-04-08,Present,8.9,1.6,2025,4,April,Tuesday,Weekday
666,1004,2025-03-14,Present,7.8,0.0,2025,3,March,Friday,Weekday
667,1004,2025-07-17,Present,9.2,1.4,2025,7,July,Thursday,Weekday
668,1004,2025-07-21,Present,8.0,1.3,2025,7,July,Monday,Weekday
669,1004,2025-11-25,Present,9.3,0.0,2025,11,November,Tuesday,Weekday
670,1004,2025-12-19,Leave,0.0,0.0,2025,12,December,Friday,Weekday
671,1004,2025-06-18,Present,8.1,2.3,2025,6,June,Wednesday,Weekday
