Leave_ID,Employee_ID,Leave_Date,Leave_Type,Leave_Days,Approval_Status,Leave_Year,Leave_Month,Leave_Month_Name
429,1215,2025-09-26,Casual Leave,1,Rejected,2025,9,September
430,1457,2025-03-23,Earned Leave,1,Rejected,2025,3,March
431,1418,2025-09-07,Sick Leave,1,Pending,2025,9,September
432,1061,2025-10-09,Emergency Leave,1,Approved,2025,10,October
433,1230,2025-02-15,Sick Leave,2,Approved,2025,2,February
434,1257,2025-08-06,Casual Leave,1,Pending,2025,8,August
435,1231,2025-12-27,Emergency Leave,1,Rejected,2025,12,December
436,1343,2025-08-04,Earned Leave,3,Approved,2025,8,August
437,1152,2025-06-09,Sick Leave,2,Approved,2025,6,June
438,1229,2025-10-11,Casual Leave,1,Approved,2025,10,October
439,1319,2025-05-08,Sick Leave,1,Approved,2025,5,May
440,1115,2025-05-09,Earned Leave,1,Approved,2025,5,May
441,1489,2025-09-18,Sick Leave,1,Approved,2025,9,September
442,1171,2025-12-07,Emergency Leave,2,Approved,2025,12,December
443,1323,2025-06-27,Earned Leave,2,Approved,2025,6,June
444,1470,2025-01-31,Emergency Leave,2,Rejected,2025,1,January
445,1260,2025-10-08,Earned Leave,1,Approved,2025,10,October
446,1202,2025-06-09,Casual Leave,1,Pending,2025,6,June
447,1168,2025-09-27,Earned Leave,1,Approved,2025,9,September
448,1160,2025-06-24,Earned Leave,1,Approved,2025,6,June
449,1472,2025-09-23,Sick Leave,1,Approved,2025,9,September
450,1305,2025-12-26,Earned Leave,1,Pending,2025,12,December
451,1027,2025-04-18,Earned Leave,1,Approved,2025,4,April
452,1242,2025-01-20,Emergency Leave,1,Approved,2025,1,January
453,1124,2025-12-27,Earned Leave,1,Approved,2025,12,December
454,1312,2025-05-02,Earned Leave,1,Approved,2025,5,May
455,1316,2025-03-14,Earned Leave,2,Approved,2025,3,March
456,1188,2025-10-18,Casual Leave,1,Approved,2025,10,October
457,1475,2025-12-07,Earned Leave,2,Rejected,2025,12,December
458,1472,2025-05-02,Earned Leave,2,Rejected,2025,5,May
459,1276,2025-01-21,Casual Leave,1,Approved,2025,1,January
460,1205,2025-03-03,Earned Leave,2,Approved,2025,3,March
461,1458,2025-04-08,Casual Leave,1,Approved,2025,4,April
462,1112,2025-05-18,Sick Leave,2,Approved,2025,5,May
463,1168,2025-12-08,Earned Leave,2,Approved,2025,12,December
464,1132,2025-04-15,Casual Leave,1,Approved,2025,4,April
465,1205,2025-10-01,Sick Leave,1,Approved,2025,10,October
466,1278,2025-12-12,Sick Leave,1,Approved,2025,12,December
467,1085,2025-11-09,Sick Leave,1,Approved,2025,11,November
468,1257,2025-01-30,Casual Leave,1,Approved,2025,1,January
469,1480,2025-05-26,Emergency Leave,1,Approved,2025,5,May
470,1222,2025-04-24,Casual Leave,1,Approved,2025,4,April
471,1162,2025-12-31,Emergency Leave,1,Approved,2025,12,December
472,1204,2025-04-04,Sick Leave,1,Approved,2025,4,April
473,1197,2025-03-06,Emergency Leave,1,Approved,2025,3,March
474,1336,2025-11-28,Casual Leave,3,Approved,2025,11,November
475,1351,2025-08-12,Emergency Leave,1,Approved,2025,8,August
476,1171,2025-08-24,Sick Leave,2,Approved,2025,8,August
477,1410,2025-10-07,Emergency Leave,1,Approved,2025,10,October
478,1481,2025-06-14,Emergency Leave,1,Rejected,2025,6,June
479,1058,2025-10-29,Emergency Leave,1,Rejected,2025,10,October
480,1047,2025-09-17,Emergency Leave,1,Approved,2025,9,September
481,1168,2025-05-20,Earned Leave,1,Approved,2025,5,May
482,1072,2025-09-05,Emergency Leave,2,Rejected,2025,9,September
483,1169,2025-07-08,Casual Leave,1,Rejected,2025,7,July
484,1415,2025-11-29,Emergency Leave,2,Approved,2025,11,November
485,1153,2025-11-16,Sick Leave,3,Approved,2025,11,November
486,1089,2025-08-26,Sick Leave,1,Approved,2025,8,August
487,1429,2025-10-22,Sick Leave,1,Approved,2025,10,October
488,1490,2025-05-09,Emergency Leave,1,Approved,2025,5,May
489,1017,2025-03-01,Sick Leave,1,Approved,2025,3,March
490,1087,2025-10-07,Emergency Leave,2,Pending,2025,10,October
491,1022,2025-12-19,Casual Leave,1,Approved,2025,12,December
492,1210,2025-05-21,Earned Leave,1,Approved,2025,5,May
493,1052,2025-11-27,Casual Leave,1,Approved,2025,11,November
494,1300,2025-05-20,Earned Leave,1,Approved,2025,5,May
495,1482,2025-08-31,Sick Leave,1,Approved,2025,8,August
496,1263,2025-03-20,Emergency Leave,1,Approved,2025,3,March
497,1147,2025-05-20,Casual Leave,2,Approved,2025,5,May
498,1102,2025-06-05,Emergency Leave,3,Approved,2025,6,June
499,1105,2025-08-24,Earned Leave,1,Approved,2025,8,August
500,1032,2025-10-26,Earned Leave,2,Approved,2025,10,October
501,1017,2025-10-15,Emergency Leave,1,Approved,2025,10,October
502,1030,2025-02-20,Earned Leave,1,Approved,2025,2,February
503,1028,2025-09-11,Sick Leave,1,Approved,2025,9,September
504,1125,2025-01-02,Emergency Leave,2,Approved,2025,1,January
505,1011,2025-03-03,Sick Leave,1,Approved,2025,3,March
506,1088,2025-06-04,Earned Leave,2,Approved,2025,6,June
507,1382,2025-12-08,Emergency Leave,1,Approved,2025,12,December
508,1142,2025-10-01,Sick Leave,1,Approved,2025,10,October
509,1056,2025-02-28,Earned Leave,1,Approved,2025,2,February
510,1113,2025-04-30,Emergency Leave,1,Approved,2025,4,April
511,1459,2025-06-12,Emergency Leave,3,Approved,2025,6,June
512,1116,2025-04-04,Emergency Leave,1,Approved,2025,4,April
513,1451,2025-10-20,Sick Leave,1,Rejected,2025,10,October
514,1354,2025-04-24,Casual Leave,1,Approved,2025,4,April
515,1496,2025-07-21,Sick Leave,1,Pending,2025,7,July
516,1257,2025-05-26,Earned Leave,1,Approved,2025,5,May
517,1051,2025-06-03,Earned Leave,1,Approved,2025,6,June
518,1421,2025-04-28,Earned Leave,1,Approved,2025,4,April
519,1089,2025-02-27,Emergency Leave,2,Approved,2025,2,February
520,1402,2025-01-26,Casual Leave,2,Approved,2025,1,January
521,1171,2025-01-04,Sick Leave,1,Approved,2025,1,January
522,1388,2025-06-11,Sick Leave,1,Approved,2025,6,June
523,1274,2025-10-07,Emergency Leave,1,Approved,2025,10,October
524,1059,2025-08-31,Emergency Leave,1,Approved,2025,8,August
525,1209,2025-04-03,Earned Leave,2,Approved,2025,4,April
526,1357,2025-09-03,Casual Leave,1,Approved,2025,9,September
527,1246,2025-10-29,Sick Leave,1,Approved,2025,10,October
528,1120,2025-07-25,Sick Leave,1,Pending,2025,7,July
529,1094,2025-09-13,Earned Leave,1,Rejected,2025,9,September
530,1431,2025-04-24,Casual Leave,1,Pending,2025,4,April
531,1354,2025-03-16,Casual Leave,1,Approved,2025,3,March
532,1439,2025-02-03,Casual Leave,1,Approved,2025,2,February
533,1286,2025-08-30,Earned Leave,1,Pending,2025,8,August
534,1061,2025-08-18,Emergency Leave,1,Approved,2025,8,August
535,1451,2025-05-19,Emergency Leave,2,Pending,2025,5,May
536,1005,2025-11-10,Emergency Leave,1,Approved,2025,11,November
537,1171,2025-12-09,Earned Leave,2,Rejected,2025,12,December
538,1186,2025-05-30,Earned Leave,1,Approved,2025,5,May
539,1399,2025-01-05,Emergency Leave,1,Approved,2025,1,January
540,1466,2025-11-22,Earned Leave,1,Approved,2025,11,November
541,1474,2025-08-17,Emergency Leave,1,Approved,2025,8,August
542,1261,2025-03-23,Emergency Leave,1,Pending,2025,3,March
543,1440,2025-02-20,Casual Leave,2,Approved,2025,2,February
544,1262,2025-05-11,Sick Leave,1,Approved,2025,5,May
545,1431,2025-04-24,Sick Leave,1,Rejected,2025,4,April
546,1474,2025-04-10,Emergency Leave,3,Approved,2025,4,April
547,1100,2025-04-29,Sick Leave,2,Pending,2025,4,April
548,1389,2025-02-09,Earned Leave,2,Approved,2025,2,February
549,1187,2025-06-24,Sick Leave,3,Pending,2025,6,June
550,1049,2025-07-09,Earned Leave,1,Approved,2025,7,July
551,1498,2025-06-18,Earned Leave,1,Approved,2025,6,June
552,1432,2025-06-23,Casual Leave,1,Approved,2025,6,June
553,1144,2025-11-23,Casual Leave,1,Approved,2025,11,November
554,1241,2025-04-19,Unknown,1,Approved,2025,4,April
555,1462,2025-05-14,Casual Leave,1,Approved,2025,5,May
556,1212,2025-06-15,Sick Leave,3,Approved,2025,6,June
557,1141,2025-10-06,Earned Leave,1,Approved,2025,10,October
558,1339,2025-05-22,Emergency Leave,1,Approved,2025,5,May
559,1173,2025-02-25,Sick Leave,1,Approved,2025,2,February
560,1276,2025-08-18,Emergency Leave,1,Rejected,2025,8,August
561,1273,2025-07-18,Earned Leave,1,Approved,2025,7,July
562,1346,2025-06-22,Casual Leave,1,Approved,2025,6,June
563,1257,2025-08-19,Earned Leave,2,Rejected,2025,8,August
564,1404,2025-08-07,Sick Leave,1,Approved,2025,8,August
565,1486,2025-01-26,Sick Leave,1,Approved,2025,1,January
566,1247,2025-01-04,Casual Leave,2,Approved,2025,1,January
567,1259,2025-12-14,Emergency Leave,1,Approved,2025,12,December
568,1045,2025-11-10,Emergency Leave,1,Approved,2025,11,November
569,1493,2025-02-06,Emergency Leave,1,Approved,2025,2,February
570,1077,2025-01-05,Casual Leave,1,Approved,2025,1,January
571,1302,2025-08-04,Sick Leave,2,Rejected,2025,8,August
572,1419,2025-01-05,Sick Leave,1,Approved,2025,1,January
573,1404,2025-03-15,Sick Leave,1,Approved,2025,3,March
574,1423,2025-06-07,Emergency Leave,1,Rejected,2025,6,June
575,1085,2025-05-18,Emergency Leave,1,Rejected,2025,5,May
576,1039,2025-10-28,Casual Leave,1,Approved,2025,10,October
577,1118,2025-11-26,Earned Leave,2,Approved,2025,11,November
578,1262,2025-06-26,Earned Leave,1,Approved,2025,6,June
579,1457,2025-10-25,Earned Leave,1,Approved,2025,10,October
580,1019,2025-12-16,Casual Leave,1,Pending,2025,12,December
581,1079,2025-07-29,Earned Leave,2,Approved,2025,7,July
582,1170,2025-02-26,Casual Leave,2,Approved,2025,2,February
583,1448,2025-04-14,Casual Leave,1,Approved,2025,4,April
584,1024,2025-11-04,Earned Leave,1,Approved,2025,11,November
585,1258,2025-02-28,Earned Leave,1,Rejected,2025,2,February
586,1276,2025-02-18,Casual Leave,1,Approved,2025,2,February
587,1378,2025-02-10,Emergency Leave,1,Approved,2025,2,February
588,1189,2025-03-24,Emergency Leave,1,Rejected,2025,3,March
589,1222,2025-11-06,Sick Leave,1,Rejected,2025,11,November
590,1055,2025-11-27,Earned Leave,1,Approved,2025,11,November
591,1254,2025-02-11,Sick Leave,1,Approved,2025,2,February
592,1278,2025-07-14,Sick Leave,1,Approved,2025,7,July
593,1289,2025-02-26,Emergency Leave,1,Approved,2025,2,February
594,1463,2025-08-17,Emergency Leave,1,Approved,2025,8,August
595,1459,2025-03-17,Emergency Leave,1,Approved,2025,3,March
596,1061,2025-03-29,Earned Leave,1,Approved,2025,3,March
597,1091,2025-01-03,Earned Leave,1,Approved,2025,1,January
598,1299,2025-08-24,Sick Leave,1,Approved,2025,8,August
599,1200,2025-04-24,Earned Leave,1,Approved,2025,4,April
600,1348,2025-07-17,Sick Leave,2,Approved,2025,7,July
601,1077,2025-11-03,Sick Leave,1,Pending,2025,11,November
602,1160,2025-02-12,Earned Leave,1,Approved,2025,2,February
603,1260,2025-12-10,Sick Leave,1,Approved,2025,12,December
604,1060,2025-03-04,Casual Leave,1,Approved,2025,3,March
605,1061,2025-12-01,Casual Leave,1,Approved,2025,12,December
606,1417,2025-05-16,Sick Leave,1,Approved,2025,5,May
607,1178,2025-11-04,Sick Leave,1,Approved,2025,11,November
608,1120,2025-08-20,Sick Leave,1,Approved,2025,8,August
609,1260,2025-10-17,Casual Leave,1,Approved,2025,10,October
610,1273,2025-08-29,Sick Leave,1,Approved,2025,8,August
611,1061,2025-10-16,Sick Leave,3,Approved,2025,10,October
612,1145,2025-02-18,Casual Leave,1,Approved,2025,2,February
613,1201,2025-04-18,Sick Leave,1,Rejected,2025,4,April
614,1311,2025-08-06,Casual Leave,1,Approved,2025,8,August
615,1477,2025-11-06,Casual Leave,1,Approved,2025,11,November
616,1391,2025-10-24,Earned Leave,1,Pending,2025,10,October
617,1093,2025-03-05,Emergency Leave,1,Approved,2025,3,March
618,1248,2025-08-30,Earned Leave,1,Approved,2025,8,August
619,1068,2025-06-28,Unknown,1,Approved,2025,6,June
620,1288,2025-02-28,Emergency Leave,1,Approved,2025,2,February
621,1379,2025-12-20,Earned Leave,3,Approved,2025,12,December
622,1299,2025-03-06,Emergency Leave,2,Rejected,2025,3,March
623,1313,2025-06-21,Earned Leave,1,Approved,2025,6,June
624,1058,2025-01-27,Earned Leave,1,Approved,2025,1,January
625,1324,2025-02-01,Emergency Leave,1,Approved,2025,2,February
626,1268,2025-01-04,Sick Leave,1,Approved,2025,1,January
627,1068,2025-08-13,Earned Leave,1,Approved,2025,8,August
628,1363,2025-10-16,Emergency Leave,1,Approved,2025,10,October
629,1296,2025-08-31,Earned Leave,1,Approved,2025,8,August
630,1266,2025-10-07,Emergency Leave,1,Approved,2025,10,October
631,1366,2025-07-21,Earned Leave,1,Approved,2025,7,July
632,1161,2025-07-14,Casual Leave,1,Approved,2025,7,July
633,1191,2025-04-26,Earned Leave,1,Approved,2025,4,April
634,1060,2025-04-01,Casual Leave,1,Approved,2025,4,April
635,1419,2025-04-13,Casual Leave,1,Approved,2025,4,April
636,1236,2025-04-16,Casual Leave,2,Rejected,2025,4,April
637,1054,2025-03-15,Casual Leave,1,Approved,2025,3,March
638,1340,2025-12-09,Sick Leave,1,Approved,2025,12,December
639,1024,2025-03-26,Casual Leave,1,Approved,2025,3,March
640,1268,2025-08-06,Sick Leave,1,Rejected,2025,8,August
641,1326,2025-09-18,Casual Leave,1,Approved,2025,9,September
642,1219,2025-10-04,Casual Leave,1,Approved,2025,10,October
643,1457,2025-04-25,Casual Leave,1,Approved,2025,4,April
644,1194,2025-08-16,Emergency Leave,2,Pending,2025,8,August
645,1292,2025-09-03,Emergency Leave,2,Rejected,2025,9,September
646,1008,2025-07-11,Sick Leave,2,Approved,2025,7,July
647,1347,2025-04-07,Casual Leave,2,Approved,2025,4,April
648,1336,2025-04-30,Emergency Leave,2,Approved,2025,4,April
649,1073,2025-09-04,Earned Leave,1,Pending,2025,9,September
650,1068,2025-05-05,Emergency Leave,1,Approved,2025,5,May
651,1403,2025-09-04,Sick Leave,1,Approved,2025,9,September
652,1425,2025-01-20,Sick Leave,1,Approved,2025,1,January
653,1010,2025-05-25,Emergency Leave,1,Rejected,2025,5,May
654,1307,2025-03-29,Emergency Leave,1,Pending,2025,3,March
655,1003,2025-09-13,Earned Leave,1,Approved,2025,9,September
656,1489,2025-05-08,Earned Leave,1,Approved,2025,5,May
657,1198,2025-04-17,Earned Leave,2,Approved,2025,4,April
658,1472,2025-05-24,Earned Leave,1,Rejected,2025,5,May
659,1340,2025-12-08,Casual Leave,1,Approved,2025,12,December
660,1136,2025-06-30,Sick Leave,1,Pending,2025,6,June
661,1259,2025-03-09,Casual Leave,2,Rejected,2025,3,March
662,1401,2025-03-09,Casual Leave,1,Rejected,2025,3,March
663,1490,2025-11-20,Sick Leave,2,Rejected,2025,11,November
664,1137,2025-09-27,Earned Leave,1,Approved,2025,9,September
665,1346,2025-02-24,Emergency Leave,1,Approved,2025,2,February
666,1265,2025-06-27,Emergency Leave,1,Rejected,2025,6,June
667,1216,2025-05-12,Sick Leave,1,Approved,2025,5,May
668,1274,2025-05-24,Earned Leave,2,Pending,2025,5,May
669,1439,2025-12-28,Earned Leave,1,Approved,2025,12,December
670,1086,2025-11-13,Sick Leave,1,Approved,2025,11,November
671,1324,2025-11-18,Earned Leave,1,Approved,2025,11,November
672,1054,2025-07-24,Casual Leave,1,Approved,2025,7,July
673,1082,2025-12-12,Emergency Leave,1,Approved,2025,12,December
674,1285,2025-08-28,Earned Leave,2,Approved,2025,8,August
675,1110,2025-08-22,Sick Leave,1,Approved,2025,8,August
676,1482,2025-05-02,Earned Leave,1,Rejected,2025,5,May
677,1282,2025-05-02,Sick Leave,1,Approved,2025,5,May
678,1264,2025-03-05,Casual Leave,1,Approved,2025,3,March
679,1239,2025-06-17,Sick Leave,1,Approved,2025,6,June
680,1426,2025-12-10,Sick Leave,1,Approved,2025,12,December
681,1295,2025-02-11,Earned Leave,1,Approved,2025,2,February
682,1139,2025-08-09,Earned Leave,1,Approved,2025,8,August
683,1078,2025-01-26,Casual Leave,1,Approved,2025,1,January
684,1360,2025-02-07,Sick Leave,1,Rejected,2025,2,February
685,1470,2025-09-18,Sick Leave,1,Approved,2025,9,September
686,1443,2025-04-03,Earned Leave,1,Approved,2025,4,April
687,1248,2025-05-06,Sick Leave,2,Approved,2025,5,May
688,1142,2025-09-25,Emergency Leave,2,Approved,2025,9,September
689,1084,2025-06-27,Earned Leave,1,Approved,2025,6,June
690,1247,2025-04-26,Casual Leave,1,Rejected,2025,4,April
691,1447,2025-08-11,Emergency Leave,1,Approved,2025,8,August
692,1329,2025-11-14,Casual Leave,1,Rejected,2025,11,November
693,1051,2025-06-26,Earned Leave,1,Approved,2025,6,June
694,1383,2025-10-17,Earned Leave,1,Approved,2025,10,October
695,1285,2025-05-29,Emergency Leave,2,Approved,2025,5,May
696,1178,2025-11-10,Casual Leave,1,Approved,2025,11,November
697,1002,2025-02-15,Earned Leave,1,Approved,2025,2,February
698,1468,2025-08-30,Emergency Leave,2,Approved,2025,8,August
699,1197,2025-09-24,Sick Leave,2,Approved,2025,9,September
700,1451,2025-09-29,Casual Leave,1,Rejected,2025,9,September
701,1442,2025-11-14,Emergency Leave,2,Pending,2025,11,November
702,1027,2025-06-29,Sick Leave,1,Approved,2025,6,June
703,1073,2025-09-03,Sick Leave,2,Approved,2025,9,September
704,1105,2025-01-12,Sick Leave,2,Approved,2025,1,January
705,1431,2025-05-19,Sick Leave,1,Approved,2025,5,May
706,1412,2025-09-07,Sick Leave,3,Approved,2025,9,September
707,1280,2025-02-11,Emergency Leave,1,Approved,2025,2,February
708,1130,2025-06-30,Emergency Leave,1,Approved,2025,6,June
709,1113,2025-08-16,Casual Leave,1,Approved,2025,8,August
710,1339,2025-01-20,Casual Leave,1,Approved,2025,1,January
711,1142,2025-01-18,Emergency Leave,1,Approved,2025,1,January
712,1374,2025-05-03,Emergency Leave,3,Rejected,2025,5,May
713,1261,2025-11-08,Sick Leave,2,Approved,2025,11,November
714,1049,2025-03-21,Sick Leave,1,Approved,2025,3,March
715,1481,2025-06-16,Earned Leave,3,Approved,2025,6,June
716,1076,2025-12-03,Unknown,1,Approved,2025,12,December
717,1050,2025-05-22,Earned Leave,1,Approved,2025,5,May
718,1099,2025-04-18,Casual Leave,1,Rejected,2025,4,April
719,1203,2025-11-26,Earned Leave,1,Approved,2025,11,November
720,1151,2025-10-02,Casual Leave,1,Rejected,2025,10,October
721,1044,2025-05-28,Sick Leave,1,Approved,2025,5,May
722,1448,2025-10-26,Emergency Leave,1,Approved,2025,10,October
723,1136,2025-04-09,Earned Leave,1,Approved,2025,4,April
724,1409,2025-12-31,Casual Leave,1,Approved,2025,12,December
725,1021,2025-03-21,Sick Leave,1,Approved,2025,3,March
726,1043,2025-10-08,Sick Leave,1,Approved,2025,10,October
727,1459,2025-02-05,Earned Leave,1,Approved,2025,2,February
728,1453,2025-02-19,Casual Leave,1,Pending,2025,2,February
729,1134,2025-07-27,Sick Leave,1,Rejected,2025,7,July
730,1464,2025-05-01,Emergency Leave,1,Rejected,2025,5,May
731,1305,2025-05-10,Emergency Leave,1,Approved,2025,5,May
732,1068,2025-11-28,Sick Leave,1,Rejected,2025,11,November
733,1235,2025-08-30,Emergency Leave,1,Approved,2025,8,August
734,1042,2025-11-02,Sick Leave,1,Rejected,2025,11,November
735,1209,2025-11-11,Sick Leave,1,Approved,2025,11,November
736,1155,2025-06-20,Sick Leave,1,Approved,2025,6,June
737,1427,2025-12-28,Sick Leave,1,Approved,2025,12,December
738,1243,2025-05-12,Earned Leave,1,Rejected,2025,5,May
739,1269,2025-11-20,Emergency Leave,2,Pending,2025,11,November
740,1400,2025-10-27,Earned Leave,2,Approved,2025,10,October
741,1267,2025-11-13,Emergency Leave,2,Approved,2025,11,November
742,1140,2025-02-12,Casual Leave,1,Approved,2025,2,February
743,1324,2025-03-10,Casual Leave,1,Approved,2025,3,March
744,1343,2025-04-02,Sick Leave,1,Approved,2025,4,April
745,1494,2025-02-27,Emergency Leave,1,Approved,2025,2,February
746,1141,2025-12-11,Casual Leave,1,Approved,2025,12,December
747,1014,2025-03-04,Sick Leave,1,Approved,2025,3,March
748,1163,2025-04-02,Emergency Leave,1,Rejected,2025,4,April
749,1016,2025-11-21,Emergency Leave,1,Approved,2025,11,November
750,1203,2025-03-29,Sick Leave,1,Approved,2025,3,March
751,1151,2025-02-01,Emergency Leave,2,Approved,2025,2,February
752,1313,2025-09-19,Emergency Leave,1,Approved,2025,9,September
753,1037,2025-02-27,Emergency Leave,1,Rejected,2025,2,February
754,1037,2025-05-08,Sick Leave,2,Rejected,2025,5,May
755,1098,2025-01-24,Emergency Leave,2,Approved,2025,1,January
756,1417,2025-10-10,Emergency Leave,1,Pending,2025,10,October
